time,ax,ay,az,atotal
2.547,0.09,-0.01,0.01,0.09
2.557,0.05,-0.03,-0.00,0.06
2.567,0.07,-0.01,-0.01,0.07
2.576,0.06,-0.02,-0.00,0.06
2.586,0.03,-0.01,-0.00,0.03
2.596,0.05,0.02,-0.01,0.06
2.606,0.04,0.01,0.00,0.04
2.616,0.04,-0.01,0.00,0.04
2.627,0.05,-0.03,0.00,0.06
2.636,0.06,-0.02,0.01,0.07
2.646,0.10,-0.02,0.02,0.11
2.656,0.12,-0.02,0.02,0.13
2.666,0.13,-0.01,0.02,0.13
2.676,0.13,-0.01,0.01,0.14
2.686,0.13,0.00,0.01,0.13
2.696,0.09,-0.00,0.01,0.09
2.706,0.07,-0.01,0.01,0.07
2.716,0.01,-0.03,-0.01,0.04
2.726,-0.07,-0.03,-0.01,0.07
2.736,-0.14,0.02,-0.03,0.15
2.746,-0.22,0.04,-0.04,0.23
2.756,-0.26,0.02,-0.04,0.26
2.766,-0.29,0.05,-0.05,0.30
2.776,-0.27,0.03,-0.05,0.28
2.786,-0.24,-0.01,-0.02,0.24
2.796,-0.21,-0.02,-0.02,0.21
2.806,-0.14,-0.00,-0.03,0.15
2.816,-0.07,-0.00,-0.02,0.07
2.826,0.00,0.01,0.00,0.01
2.836,0.09,0.02,-0.00,0.09
2.846,0.15,0.00,-0.00,0.15
2.856,0.16,-0.01,0.00,0.17
2.866,0.16,-0.04,0.01,0.16
2.876,0.13,-0.05,0.01,0.14
2.886,0.09,-0.06,0.01,0.11
2.896,0.08,-0.03,-0.00,0.08
2.906,0.05,0.01,-0.01,0.05
2.916,0.04,0.03,-0.02,0.05
2.926,0.06,0.05,-0.01,0.08
2.936,0.04,0.02,-0.02,0.05
2.946,0.05,-0.01,-0.00,0.05
2.956,0.03,-0.03,0.01,0.04
2.966,-0.02,-0.05,-0.00,0.05
2.976,-0.07,-0.04,-0.01,0.08
2.986,-0.09,-0.01,-0.03,0.09
2.996,-0.12,0.04,-0.04,0.13
3.006,-0.10,0.03,-0.03,0.11
3.016,-0.07,0.03,-0.03,0.08
3.026,-0.03,0.01,-0.01,0.03
3.036,0.01,-0.01,-0.00,0.02
3.046,0.02,-0.03,-0.00,0.04
3.056,0.02,-0.04,0.01,0.04
3.066,0.02,-0.02,-0.01,0.03
3.076,-0.00,-0.00,-0.02,0.02
3.086,-0.00,0.01,-0.01,0.01
3.096,0.00,0.02,-0.01,0.02
3.106,-0.01,0.01,-0.02,0.02
3.116,0.00,0.01,-0.01,0.01
3.126,0.02,-0.00,-0.01,0.02
3.136,0.02,-0.02,0.01,0.03
3.146,0.02,-0.01,0.01,0.03
3.156,-0.01,-0.02,-0.01,0.03
3.166,-0.02,-0.02,-0.02,0.04
3.176,-0.04,0.00,-0.01,0.04
3.186,-0.06,0.02,-0.01,0.06
3.196,-0.04,-0.00,-0.01,0.04
3.206,-0.03,-0.00,-0.02,0.03
3.216,-0.04,-0.01,-0.01,0.04
3.226,-0.00,-0.02,-0.01,0.03
3.236,-0.01,-0.01,-0.02,0.02
3.245,0.01,0.00,-0.00,0.01
3.256,0.02,0.00,-0.00,0.02
3.266,0.00,-0.00,0.01,0.01
3.275,-0.00,-0.01,-0.00,0.01
3.286,-0.00,-0.01,-0.00,0.01
3.295,-0.01,-0.01,-0.00,0.01
3.306,-0.02,-0.01,-0.01,0.02
3.316,-0.00,0.00,-0.01,0.01
3.326,0.00,0.00,-0.00,0.00
3.335,-0.02,0.00,-0.01,0.02
3.345,-0.01,-0.01,-0.01,0.02
3.355,0.00,-0.00,-0.00,0.01
3.365,-0.01,0.01,-0.02,0.02
3.375,-0.01,-0.01,-0.01,0.02
3.385,0.01,-0.03,-0.00,0.03
3.395,0.00,-0.00,-0.02,0.02
3.405,0.01,-0.01,-0.02,0.02
3.415,0.01,-0.01,-0.01,0.02
3.425,0.01,-0.00,-0.01,0.02
3.435,0.01,-0.00,-0.01,0.02
3.445,0.02,-0.01,-0.02,0.03
3.455,0.05,-0.01,-0.00,0.05
3.465,0.03,-0.02,-0.00,0.04
3.475,0.03,0.00,-0.00,0.03
3.485,0.01,0.00,-0.01,0.01
3.495,-0.01,-0.00,-0.02,0.02
3.505,-0.01,-0.01,-0.01,0.02
3.515,-0.02,-0.01,0.01,0.02
3.525,-0.03,-0.01,0.00,0.04
3.535,-0.03,-0.01,-0.02,0.04
3.545,-0.04,-0.03,-0.01,0.05
3.555,-0.03,-0.02,-0.01,0.03
3.565,-0.04,-0.01,-0.00,0.04
3.575,-0.04,-0.01,-0.02,0.05
3.585,-0.03,-0.01,-0.01,0.03
3.595,-0.01,-0.00,-0.01,0.01
3.605,0.01,-0.01,-0.01,0.02
3.615,0.00,-0.01,-0.01,0.02
3.625,0.02,-0.01,-0.01,0.03
3.635,0.03,-0.00,-0.01,0.04
3.645,0.04,-0.01,-0.00,0.04
3.655,0.04,0.00,0.01,0.04
3.665,0.02,-0.02,-0.00,0.03
3.675,0.02,-0.03,-0.02,0.04
3.685,0.01,-0.03,-0.02,0.04
3.695,0.01,-0.01,-0.01,0.02
3.705,0.01,-0.01,-0.01,0.02
3.715,0.02,0.01,-0.03,0.04
3.725,0.07,-0.00,-0.00,0.07
3.735,0.07,-0.01,0.01,0.07
3.745,0.08,-0.01,-0.01,0.08
3.755,0.01,-0.00,-0.00,0.01
3.765,-0.05,-0.02,-0.03,0.06
3.775,-0.06,0.01,-0.02,0.06
3.785,-0.06,0.01,-0.02,0.07
3.795,-0.06,-0.00,-0.02,0.06
3.805,-0.04,0.01,-0.02,0.05
3.815,-0.02,-0.00,-0.02,0.03
3.825,-0.04,-0.02,-0.00,0.04
3.835,-0.07,0.00,-0.02,0.07
3.845,-0.11,-0.01,-0.01,0.11
3.855,-0.14,0.01,-0.03,0.15
3.865,-0.14,0.04,-0.03,0.15
3.875,-0.08,-0.00,-0.01,0.08
3.885,-0.07,-0.01,-0.04,0.08
3.895,-0.01,-0.00,-0.01,0.02
3.905,0.03,-0.04,-0.00,0.05
3.915,0.11,-0.01,0.01,0.11
3.925,0.16,-0.01,0.01,0.16
3.935,0.20,-0.02,0.00,0.20
3.944,0.20,-0.01,0.01,0.20
3.954,0.14,-0.01,0.00,0.14
3.965,0.09,-0.01,0.00,0.09
3.975,0.01,-0.02,-0.01,0.02
3.985,-0.04,-0.03,-0.02,0.06
3.995,-0.10,-0.04,-0.02,0.11
4.005,-0.15,0.00,-0.03,0.15
4.014,-0.17,0.01,-0.04,0.17
4.024,-0.12,0.00,-0.02,0.12
4.034,-0.05,-0.00,-0.02,0.05
4.044,0.01,0.01,-0.01,0.02
4.054,0.06,-0.01,0.02,0.06
4.064,0.05,-0.01,-0.01,0.05
4.074,0.09,-0.01,-0.00,0.09
4.084,0.07,-0.00,-0.01,0.07
4.094,0.05,0.00,0.00,0.05
4.104,0.07,-0.01,-0.00,0.07
4.114,0.05,-0.00,-0.00,0.05
4.124,0.00,-0.02,-0.01,0.02
4.134,-0.00,-0.00,-0.01,0.01
4.144,-0.00,0.00,-0.01,0.01
4.154,0.03,-0.00,-0.01,0.03
4.164,0.06,-0.02,-0.02,0.06
4.174,0.06,-0.01,-0.01,0.06
4.184,0.03,-0.00,-0.02,0.04
4.194,0.02,-0.00,-0.01,0.03
4.204,-0.01,-0.00,0.00,0.01
4.214,-0.02,-0.01,-0.01,0.03
4.224,-0.06,-0.01,-0.02,0.06
4.234,-0.05,-0.01,-0.02,0.06
4.244,-0.06,-0.01,-0.02,0.06
4.254,-0.04,-0.01,-0.01,0.04
4.264,-0.04,-0.01,-0.03,0.05
4.274,-0.01,-0.01,-0.03,0.04
4.284,-0.01,-0.02,0.00,0.02
4.294,-0.03,0.01,-0.01,0.04
4.304,-0.03,0.01,-0.03,0.04
4.314,-0.03,0.00,-0.01,0.03
4.324,-0.07,-0.03,-0.01,0.07
4.334,-0.10,-0.01,-0.01,0.10
4.344,-0.01,-0.03,-0.03,0.04
4.354,0.58,-0.04,0.10,0.59
4.364,0.10,0.05,0.13,0.17
4.374,-0.42,-0.00,0.15,0.45
4.384,-0.57,-0.23,0.16,0.63
4.394,-0.96,-0.10,-0.05,0.96
4.404,-0.81,-0.10,-0.01,0.82
4.414,-0.84,0.16,-0.16,0.87
4.424,-0.97,0.13,-0.20,1.00
4.434,-0.85,0.15,-0.16,0.88
4.444,-0.72,0.24,-0.16,0.78
4.454,-0.60,0.27,-0.05,0.66
4.464,-0.50,0.18,0.04,0.53
4.474,-0.43,0.05,0.07,0.44
4.484,-0.72,-0.07,-0.00,0.72
4.494,-0.64,-0.14,0.02,0.65
4.504,-0.65,-0.20,-0.06,0.68
4.514,-0.77,-0.13,-0.09,0.78
4.524,-0.55,-0.12,-0.03,0.57
4.534,-0.64,-0.01,-0.05,0.65
4.544,-0.59,0.10,0.01,0.60
4.554,-0.45,0.12,0.03,0.46
4.564,-0.58,0.24,-0.04,0.63
4.574,-0.54,0.12,-0.00,0.56
4.584,-0.54,0.11,-0.03,0.55
4.594,-0.64,-0.04,-0.09,0.64
4.604,-0.63,-0.03,-0.07,0.63
4.613,-0.53,-0.15,-0.05,0.55
4.624,-0.65,-0.16,-0.11,0.68
4.634,-0.64,-0.09,0.00,0.64
4.644,-0.52,-0.03,0.07,0.53
4.654,-0.55,-0.01,-0.05,0.55
4.664,-0.51,0.01,-0.15,0.53
4.674,-0.41,0.15,0.07,0.44
4.684,-0.60,0.22,0.01,0.64
4.694,-0.66,0.06,-0.07,0.66
4.704,-0.58,0.07,-0.00,0.58
4.713,-0.52,-0.08,-0.07,0.53
4.724,-0.52,-0.13,-0.05,0.54
4.733,-0.52,-0.15,0.04,0.55
4.743,-0.61,-0.21,-0.04,0.64
4.753,-0.58,-0.14,0.00,0.60
4.763,-0.41,0.03,0.06,0.42
4.773,-0.56,0.18,0.02,0.59
4.784,-0.40,0.29,0.03,0.50
4.793,-0.49,0.34,0.00,0.60
