time,ax,ay,az,atotal
2.526,-0.02,-0.00,-0.02,0.03
2.536,-0.01,-0.01,-0.01,0.02
2.546,-0.01,0.00,-0.01,0.01
2.556,-0.01,-0.01,0.00,0.01
2.566,-0.01,-0.01,-0.03,0.03
2.576,0.00,0.00,-0.02,0.02
2.586,0.01,-0.01,-0.02,0.03
2.596,0.01,-0.00,-0.01,0.01
2.606,-0.00,-0.01,-0.01,0.01
2.616,0.02,-0.01,0.01,0.02
2.626,0.02,-0.01,0.00,0.02
2.636,0.01,0.00,0.01,0.01
2.646,0.01,0.00,-0.00,0.01
2.656,0.01,0.00,-0.00,0.01
2.666,0.00,-0.01,-0.02,0.02
2.676,0.01,-0.00,-0.00,0.01
2.686,0.01,-0.01,-0.00,0.02
2.696,0.01,-0.00,-0.00,0.01
2.706,0.02,-0.01,-0.01,0.02
2.716,0.02,-0.01,-0.00,0.02
2.726,0.02,-0.01,-0.01,0.02
2.736,0.02,-0.01,-0.01,0.02
2.746,-0.00,0.01,-0.00,0.01
2.756,0.00,-0.01,0.00,0.02
2.766,-0.00,0.00,-0.01,0.01
2.776,-0.01,0.01,-0.01,0.02
2.786,-0.02,0.01,-0.01,0.03
2.796,-0.02,0.01,-0.02,0.03
2.806,-0.00,-0.00,-0.01,0.01
2.816,0.00,0.00,-0.02,0.03
2.826,-0.01,-0.00,-0.03,0.03
2.836,0.00,0.00,-0.02,0.02
2.846,0.00,-0.02,-0.01,0.02
2.856,-0.00,-0.01,-0.02,0.02
2.866,-0.01,-0.01,-0.02,0.02
2.876,-0.00,0.00,-0.01,0.01
2.886,-0.01,-0.00,-0.01,0.02
2.896,-0.01,-0.01,-0.03,0.03
2.906,0.02,-0.01,-0.00,0.02
2.916,0.00,0.00,-0.02,0.02
2.926,0.02,-0.00,-0.01,0.02
2.936,0.01,0.01,0.01,0.02
2.946,0.00,0.02,-0.01,0.02
2.956,0.00,-0.00,-0.03,0.03
2.966,-0.00,0.01,-0.02,0.02
2.976,0.01,-0.00,-0.02,0.02
2.986,0.00,-0.01,-0.00,0.01
2.996,-0.00,-0.02,-0.00,0.02
3.006,0.00,-0.01,-0.01,0.01
3.016,-0.00,-0.01,0.00,0.01
3.026,0.01,-0.00,-0.01,0.01
3.036,0.01,-0.01,-0.01,0.02
3.046,0.00,-0.01,0.00,0.01
3.056,0.01,0.00,0.01,0.01
3.065,-0.00,-0.01,0.00,0.01
3.075,-0.02,-0.01,-0.00,0.02
3.086,0.00,0.01,-0.01,0.01
3.095,-0.03,0.01,-0.01,0.03
3.106,-0.03,-0.01,-0.01,0.03
3.115,-0.01,-0.00,-0.01,0.02
3.125,-0.02,-0.00,-0.02,0.03
3.136,-0.01,-0.00,-0.02,0.02
3.145,-0.01,-0.01,-0.00,0.01
3.155,0.01,-0.00,-0.01,0.01
3.165,0.02,-0.01,-0.00,0.02
3.175,0.03,-0.01,0.00,0.03
3.185,-0.00,-0.01,-0.01,0.01
3.195,-0.00,-0.00,-0.02,0.02
3.205,0.01,0.00,-0.01,0.01
3.215,0.01,0.01,-0.01,0.02
3.225,-0.00,-0.01,-0.01,0.01
3.235,-0.00,0.00,-0.01,0.01
3.245,-0.00,-0.01,-0.01,0.02
3.255,-0.00,0.00,-0.02,0.02
3.265,-0.00,0.00,0.00,0.01
3.275,0.01,-0.01,-0.02,0.02
3.285,0.03,-0.00,-0.02,0.03
3.295,0.02,0.00,-0.02,0.03
3.305,-0.01,0.00,-0.03,0.03
3.315,-0.01,0.01,-0.02,0.02
3.325,-0.01,0.00,-0.01,0.01
3.335,-0.00,0.00,-0.01,0.01
3.345,-0.02,-0.00,-0.02,0.03
3.355,-0.00,-0.01,-0.02,0.02
3.365,-0.02,-0.00,-0.00,0.02
3.375,-0.01,-0.01,-0.01,0.02
3.385,-0.00,-0.01,-0.02,0.02
3.395,-0.00,-0.02,-0.02,0.02
3.405,0.01,-0.01,-0.01,0.02
3.415,0.00,-0.02,-0.01,0.02
3.425,-0.01,-0.01,-0.00,0.02
3.435,-0.02,-0.01,-0.01,0.02
3.445,-0.00,-0.01,-0.00,0.01
3.455,-0.00,-0.01,-0.02,0.03
3.465,0.01,0.00,-0.02,0.02
3.475,-0.01,0.00,0.01,0.01
3.485,0.01,0.02,0.01,0.02
3.495,-0.02,0.02,0.00,0.03
3.505,0.01,0.01,-0.00,0.01
3.515,0.02,0.01,-0.01,0.02
3.525,0.02,0.01,-0.01,0.03
3.535,0.03,-0.00,-0.02,0.04
3.545,0.01,-0.02,-0.01,0.03
3.555,-0.01,-0.00,-0.01,0.01
3.565,-0.02,-0.00,-0.00,0.02
3.575,-0.02,-0.00,-0.02,0.03
3.585,-0.01,-0.01,-0.01,0.02
3.595,-0.02,-0.00,-0.01,0.03
3.605,-0.01,0.01,0.01,0.01
3.615,0.00,0.00,-0.01,0.01
3.625,0.02,0.01,-0.03,0.03
3.635,-0.01,-0.00,-0.01,0.02
3.645,0.00,0.01,-0.00,0.01
3.655,-0.01,0.01,-0.02,0.02
3.665,0.01,0.00,-0.01,0.01
3.675,-0.00,-0.00,0.00,0.00
3.685,-0.01,-0.00,0.00,0.01
3.695,-0.01,-0.01,-0.01,0.01
3.705,-0.01,-0.01,-0.01,0.02
3.715,-0.00,-0.02,-0.02,0.03
3.725,-0.01,0.00,-0.02,0.02
3.735,0.00,-0.01,-0.01,0.02
3.745,0.00,-0.01,-0.01,0.02
3.755,0.01,-0.01,-0.02,0.02
3.764,0.01,-0.01,-0.01,0.02
3.774,0.01,0.01,-0.01,0.01
3.784,-0.01,0.00,-0.00,0.01
3.794,-0.00,0.00,0.00,0.00
3.804,0.00,0.00,-0.02,0.02
