time,ax,ay,az,atotal
1.937,0.04,-0.02,-0.02,0.05
1.947,0.02,-0.01,-0.03,0.04
1.957,0.03,-0.03,-0.01,0.04
1.967,0.04,-0.03,-0.01,0.05
1.977,0.05,-0.02,-0.01,0.05
1.987,0.05,-0.02,-0.01,0.06
1.997,0.04,-0.02,-0.00,0.04
2.007,0.03,-0.02,-0.02,0.04
2.017,0.03,-0.03,-0.01,0.04
2.027,0.03,-0.04,-0.02,0.05
2.037,0.02,-0.02,-0.00,0.03
2.047,0.01,-0.04,-0.01,0.04
2.057,-0.01,-0.02,-0.01,0.03
2.067,-0.01,-0.03,-0.00,0.03
2.077,0.01,-0.03,-0.03,0.04
2.087,0.01,-0.03,-0.01,0.04
2.097,-0.01,-0.02,-0.03,0.03
2.107,-0.00,-0.02,-0.01,0.02
2.117,0.01,-0.02,-0.01,0.02
2.127,-0.01,-0.02,-0.02,0.03
2.137,0.00,-0.02,-0.02,0.03
2.147,0.01,-0.02,-0.01,0.03
2.157,-0.00,-0.02,-0.01,0.03
2.167,0.03,-0.01,-0.01,0.03
2.177,0.04,-0.02,-0.01,0.04
2.187,0.03,-0.03,0.00,0.05
2.197,0.04,-0.03,-0.02,0.06
2.207,0.03,-0.04,-0.01,0.05
2.216,0.01,-0.02,-0.01,0.03
2.226,0.01,-0.03,-0.02,0.04
2.237,0.01,-0.03,-0.01,0.03
2.246,0.02,-0.03,-0.03,0.05
2.257,0.01,-0.04,-0.01,0.04
2.266,0.05,-0.03,-0.02,0.06
2.276,0.06,-0.02,-0.01,0.06
2.286,0.04,-0.02,-0.02,0.05
2.297,0.06,-0.02,-0.01,0.06
2.306,0.05,-0.01,-0.02,0.06
2.316,0.05,-0.04,-0.01,0.06
2.326,0.02,-0.02,-0.02,0.03
2.336,0.00,-0.00,-0.03,0.03
2.346,0.01,-0.02,0.00,0.02
2.356,-0.02,-0.03,-0.00,0.04
2.366,-0.07,-0.01,-0.02,0.08
2.376,-0.08,-0.00,-0.01,0.08
2.386,-0.10,0.01,-0.02,0.10
2.396,-0.03,-0.01,-0.02,0.04
2.406,-0.02,-0.03,-0.01,0.04
2.416,-0.00,-0.02,-0.01,0.02
2.426,-0.00,-0.02,-0.02,0.03
2.436,0.02,0.00,-0.02,0.03
2.446,0.04,-0.02,-0.03,0.06
2.456,0.03,-0.04,-0.02,0.05
2.466,0.04,-0.05,-0.01,0.06
2.476,0.06,-0.05,0.00,0.08
2.486,0.03,-0.03,-0.01,0.04
2.496,0.04,-0.04,-0.01,0.06
2.506,0.05,-0.05,0.00,0.07
2.516,0.06,-0.04,-0.01,0.07
2.526,0.04,-0.03,-0.01,0.04
2.536,0.03,-0.02,-0.02,0.05
2.546,0.03,-0.02,-0.02,0.04
2.556,0.04,-0.04,-0.01,0.06
2.566,0.01,-0.03,-0.01,0.03
2.576,0.04,-0.01,0.00,0.04
2.586,0.01,-0.02,-0.01,0.02
2.596,0.03,-0.01,-0.00,0.03
2.606,0.03,-0.03,-0.00,0.04
2.616,0.03,-0.02,-0.02,0.04
2.626,0.04,-0.03,-0.01,0.05
2.636,0.04,-0.02,-0.02,0.05
2.646,0.02,-0.02,-0.01,0.03
2.656,0.01,-0.03,-0.02,0.04
2.666,-0.01,-0.02,-0.00,0.02
2.676,-0.02,-0.02,-0.01,0.03
2.686,-0.05,-0.02,-0.01,0.06
