time,ax,ay,az,atotal
2.562,-0.04,-0.00,-0.02,0.04
2.572,-0.03,-0.01,-0.02,0.03
2.582,-0.04,-0.01,-0.02,0.04
2.592,-0.04,0.02,-0.01,0.05
2.602,-0.03,0.01,-0.00,0.03
2.612,-0.03,0.00,-0.01,0.03
2.622,-0.02,0.02,-0.01,0.03
2.632,-0.03,0.01,-0.01,0.03
2.642,-0.03,-0.00,-0.02,0.03
2.652,-0.02,0.01,-0.03,0.04
2.662,-0.02,0.02,-0.02,0.04
2.672,-0.01,0.01,-0.02,0.02
2.682,-0.01,0.03,-0.02,0.04
2.692,-0.02,0.02,-0.02,0.03
2.701,-0.03,0.02,-0.01,0.03
2.711,-0.03,0.01,-0.02,0.04
2.721,-0.05,0.03,-0.00,0.06
2.731,-0.04,0.03,-0.03,0.06
2.741,-0.03,0.02,-0.03,0.05
2.751,-0.03,0.01,-0.01,0.03
2.761,-0.02,0.01,-0.02,0.03
2.771,-0.05,0.01,-0.02,0.05
2.781,-0.02,0.00,0.00,0.02
2.791,-0.04,0.01,-0.02,0.04
2.801,-0.02,0.01,-0.02,0.03
2.811,-0.05,-0.01,0.00,0.05
2.821,-0.02,-0.01,-0.00,0.02
2.831,-0.03,0.00,-0.00,0.03
2.841,-0.03,0.02,-0.02,0.05
2.851,-0.05,0.02,-0.04,0.06
2.861,-0.03,0.01,-0.02,0.04
2.871,-0.01,0.02,-0.03,0.04
2.881,-0.05,-0.00,-0.01,0.05
2.891,-0.04,0.01,-0.01,0.04
2.901,-0.05,0.00,-0.02,0.05
2.911,-0.04,0.03,-0.01,0.05
2.921,-0.02,0.02,-0.03,0.04
2.931,-0.04,0.01,-0.03,0.05
2.941,-0.04,0.00,-0.02,0.05
2.951,-0.03,0.01,-0.02,0.04
2.961,-0.02,-0.00,-0.00,0.02
2.971,-0.02,0.02,0.00,0.03
2.981,-0.02,0.02,-0.03,0.04
2.991,-0.02,0.01,-0.04,0.05
3.001,-0.04,0.02,-0.02,0.05
3.011,-0.03,0.01,-0.01,0.03
3.021,-0.06,0.01,-0.01,0.06
3.031,-0.04,0.00,-0.02,0.04
3.041,-0.02,-0.00,-0.03,0.03
3.050,0.00,0.01,-0.02,0.02
3.060,-0.02,0.01,-0.01,0.02
3.070,-0.03,0.01,-0.01,0.03
3.080,-0.03,0.01,-0.03,0.05
3.090,-0.00,0.00,-0.03,0.03
3.100,-0.01,0.01,-0.01,0.02
3.110,0.00,-0.00,-0.01,0.01
3.120,-0.01,0.01,-0.01,0.02
3.130,-0.01,0.01,-0.02,0.02
