time,ax,ay,az,atotal
3.185,0.02,-0.01,-0.02,0.03
3.195,0.02,-0.02,-0.01,0.03
3.205,0.02,-0.01,-0.01,0.02
3.215,0.00,-0.00,-0.02,0.02
3.225,-0.00,-0.02,0.00,0.02
3.235,-0.02,-0.03,-0.01,0.04
3.245,-0.03,-0.02,0.01,0.03
3.255,-0.02,-0.02,-0.02,0.03
3.265,-0.03,-0.02,-0.01,0.04
3.275,-0.03,-0.03,-0.00,0.05
3.285,-0.01,-0.02,-0.01,0.03
3.295,-0.03,-0.02,-0.02,0.04
3.305,0.00,-0.01,0.00,0.01
3.315,0.02,-0.01,-0.02,0.03
3.325,0.01,-0.00,-0.01,0.01
3.335,0.00,-0.01,0.00,0.01
3.345,0.01,-0.02,-0.03,0.04
3.355,-0.01,-0.02,-0.03,0.04
3.365,-0.02,-0.02,-0.01,0.03
3.375,-0.05,-0.02,-0.02,0.06
3.385,-0.05,-0.00,-0.02,0.06
3.395,-0.05,-0.02,-0.03,0.06
3.405,-0.05,-0.00,-0.02,0.05
3.415,-0.01,-0.01,-0.02,0.03
3.425,-0.01,-0.01,0.01,0.02
3.435,0.00,-0.02,-0.03,0.04
3.445,0.00,-0.02,-0.02,0.02
3.455,0.01,-0.00,-0.01,0.01
3.465,-0.01,-0.01,-0.00,0.01
3.475,-0.02,0.00,-0.01,0.02
3.485,0.02,-0.01,-0.01,0.03
3.495,-0.01,-0.01,-0.01,0.02
3.505,-0.02,-0.00,-0.01,0.02
3.515,-0.01,-0.02,-0.02,0.03
3.525,-0.01,-0.02,-0.03,0.04
3.535,-0.01,-0.01,-0.01,0.02
3.544,-0.01,-0.01,-0.01,0.02
3.554,-0.02,-0.01,-0.01,0.02
3.564,-0.02,-0.02,-0.02,0.03
3.574,-0.03,0.00,-0.01,0.03
3.584,-0.02,-0.01,-0.01,0.02
3.594,-0.01,-0.01,-0.02,0.03
3.604,-0.02,-0.03,-0.02,0.04
3.614,-0.01,-0.02,-0.02,0.03
3.625,0.01,-0.02,-0.01,0.02
3.635,-0.02,-0.01,-0.02,0.03
3.644,-0.01,-0.02,-0.03,0.04
3.654,-0.01,-0.03,-0.02,0.04
3.664,0.00,-0.02,-0.01,0.02
3.674,0.01,-0.02,-0.00,0.02
3.684,0.01,-0.03,-0.01,0.04
3.694,0.01,-0.02,-0.02,0.03
3.704,0.01,-0.01,0.00,0.01
3.714,-0.02,-0.01,-0.01,0.03
3.724,-0.02,-0.02,0.00,0.03
3.734,-0.02,-0.01,0.00,0.02
3.744,-0.02,-0.02,-0.00,0.02
3.755,-0.01,-0.01,-0.01,0.02
3.764,-0.01,-0.02,-0.01,0.02
3.774,-0.00,-0.03,-0.02,0.04
3.784,0.01,-0.02,-0.02,0.03
3.794,0.04,-0.01,0.01,0.04
3.804,-0.02,-0.02,-0.01,0.03
3.814,0.06,0.01,-0.02,0.07
3.824,-0.04,-0.02,-0.03,0.06
3.834,-0.06,0.01,0.00,0.06
3.844,-0.07,-0.02,-0.03,0.08
3.854,0.05,-0.02,-0.02,0.05
3.864,-0.01,-0.05,-0.01,0.05
3.874,-0.06,-0.01,-0.01,0.06
3.884,-0.02,-0.03,-0.03,0.05
3.894,0.02,-0.01,-0.03,0.04
3.904,-0.01,-0.05,0.00,0.05
3.914,-0.03,-0.03,-0.01,0.05
3.924,-0.03,-0.03,-0.01,0.05
3.934,0.01,-0.03,-0.01,0.04
3.944,-0.02,-0.01,-0.02,0.03
3.954,-0.01,-0.01,-0.02,0.03
3.964,-0.02,-0.00,-0.02,0.03
3.974,-0.02,-0.03,-0.02,0.04
3.984,-0.02,-0.01,-0.01,0.02
3.994,0.01,0.01,-0.01,0.02
4.004,0.02,0.01,-0.03,0.04
4.014,0.02,0.01,-0.01,0.03
4.024,-0.01,-0.00,-0.01,0.02
4.034,-0.01,0.02,-0.01,0.02
4.044,-0.00,0.01,-0.02,0.02
4.054,-0.00,-0.00,-0.00,0.00
4.064,0.01,0.04,-0.01,0.04
4.074,0.04,0.01,-0.04,0.06
4.084,-0.02,-0.03,-0.00,0.03
4.094,-0.03,-0.04,-0.03,0.06
4.104,-0.01,-0.05,-0.02,0.06
4.114,-0.06,-0.03,-0.01,0.07
4.124,-0.01,-0.05,-0.02,0.06
4.134,-0.02,-0.06,-0.02,0.07
4.144,-0.01,-0.04,-0.00,0.04
4.154,-0.01,-0.03,-0.02,0.04
4.164,-0.01,-0.03,-0.01,0.04
4.174,-0.03,-0.05,-0.02,0.06
4.184,0.04,-0.04,-0.04,0.06
4.194,-0.03,-0.04,-0.03,0.06
4.204,-0.02,-0.05,-0.03,0.06
4.213,-0.03,-0.02,-0.02,0.04
4.224,-0.02,-0.02,-0.01,0.03
4.233,-0.01,-0.03,-0.01,0.04
4.243,-0.02,-0.05,-0.01,0.06
4.253,0.03,-0.04,-0.01,0.05
4.264,0.02,-0.03,-0.02,0.04
4.273,0.02,-0.02,-0.04,0.04
4.283,-0.01,-0.01,-0.04,0.04
4.293,-0.02,-0.01,-0.02,0.03
4.303,-0.02,-0.02,-0.01,0.03
4.313,0.03,-0.01,-0.00,0.03
4.323,-0.06,-0.02,-0.02,0.07
4.333,-0.04,0.03,-0.02,0.06
4.343,-0.04,0.00,-0.04,0.06
4.353,-0.03,0.00,-0.02,0.04
4.363,-0.02,-0.03,-0.01,0.04
4.373,0.01,-0.00,-0.00,0.01
4.383,0.02,-0.01,-0.01,0.03
4.393,0.02,-0.00,-0.01,0.02
4.403,-0.00,-0.01,-0.02,0.02
