time,ax,ay,az,atotal
2.317,0.01,-0.00,-0.01,0.01
2.327,-0.00,-0.01,0.00,0.01
2.337,-0.03,-0.01,-0.00,0.04
2.347,-0.02,0.02,-0.02,0.03
2.357,-0.03,-0.01,-0.01,0.03
2.367,-0.01,-0.02,0.01,0.02
2.377,-0.01,-0.02,-0.01,0.03
2.387,-0.03,-0.01,0.00,0.03
2.397,-0.01,-0.01,-0.01,0.02
2.406,-0.01,-0.02,-0.01,0.03
2.417,-0.02,-0.04,-0.00,0.05
2.426,0.00,-0.03,-0.01,0.03
2.436,-0.01,-0.04,-0.01,0.04
2.446,0.00,-0.03,-0.02,0.04
2.456,-0.01,-0.02,-0.01,0.02
2.466,-0.02,-0.03,0.02,0.04
2.476,-0.03,-0.02,-0.00,0.03
2.486,-0.03,-0.01,0.00,0.04
2.496,-0.01,-0.01,0.00,0.01
2.506,0.00,-0.01,0.00,0.01
2.516,0.00,0.00,0.01,0.01
2.526,0.00,0.01,0.00,0.01
2.536,-0.00,-0.01,0.00,0.01
2.546,0.01,0.00,-0.01,0.02
2.556,0.01,-0.00,0.00,0.01
2.566,0.03,-0.02,-0.01,0.04
2.576,0.01,-0.03,-0.00,0.03
2.586,-0.00,-0.02,0.00,0.02
2.596,0.01,-0.02,-0.01,0.03
2.606,-0.00,-0.03,-0.01,0.03
2.616,-0.01,-0.02,-0.01,0.03
2.626,-0.01,-0.03,-0.02,0.03
2.636,-0.02,-0.02,-0.00,0.03
2.646,-0.00,-0.01,0.00,0.01
2.656,-0.02,-0.02,0.00,0.03
2.666,-0.01,-0.01,-0.00,0.02
2.676,-0.01,0.00,-0.00,0.01
2.686,-0.02,-0.00,0.00,0.02
2.696,-0.02,-0.01,-0.01,0.02
2.706,-0.02,-0.00,-0.02,0.03
2.716,-0.01,-0.00,-0.02,0.02
2.726,0.00,-0.02,0.00,0.02
2.736,0.00,-0.03,0.01,0.03
2.746,0.01,-0.03,0.00,0.03
2.756,0.00,-0.03,0.00,0.03
2.766,0.01,-0.02,0.01,0.02
2.776,0.01,-0.02,-0.01,0.02
2.786,-0.01,-0.02,0.00,0.02
2.796,-0.02,-0.02,-0.01,0.02
2.806,0.00,-0.02,-0.00,0.02
2.816,0.00,-0.01,0.00,0.01
2.826,0.01,-0.02,-0.01,0.03
2.836,0.00,-0.00,0.00,0.01
2.846,-0.00,-0.00,0.00,0.01
2.856,-0.01,-0.00,-0.00,0.01
2.866,0.01,-0.00,0.01,0.01
2.876,-0.00,-0.02,0.00,0.02
2.886,-0.00,-0.04,-0.01,0.04
2.896,-0.01,-0.01,-0.01,0.02
2.906,-0.01,-0.03,-0.02,0.03
2.916,-0.03,-0.01,-0.02,0.04
2.926,-0.03,-0.02,-0.01,0.03
2.936,-0.03,-0.02,-0.00,0.03
2.946,-0.02,-0.02,0.01,0.03
2.956,-0.02,-0.02,-0.00,0.03
2.966,-0.04,-0.02,-0.01,0.04
2.976,-0.02,-0.02,0.00,0.03
2.986,-0.01,-0.01,-0.01,0.02
2.996,-0.02,-0.01,0.00,0.02
3.006,-0.02,-0.02,-0.01,0.03
3.016,0.00,-0.01,-0.01,0.02
3.026,0.02,-0.02,-0.01,0.03
3.036,0.01,-0.02,-0.02,0.03
3.046,-0.00,-0.02,-0.01,0.02
3.056,0.00,-0.03,-0.02,0.04
3.066,0.00,-0.03,0.01,0.03
3.075,0.00,-0.01,0.00,0.01
3.086,-0.00,-0.02,-0.01,0.02
3.096,-0.00,-0.02,-0.01,0.02
3.106,-0.01,-0.01,-0.00,0.01
3.115,-0.01,-0.01,-0.01,0.02
3.125,-0.01,0.00,-0.00,0.01
3.136,-0.02,0.00,0.01,0.02
3.145,-0.02,-0.02,0.00,0.02
3.155,-0.03,-0.01,-0.01,0.03
