time,ax,ay,az,atotal
2.666,-0.02,-0.01,-0.01,0.03
2.676,-0.02,-0.01,-0.03,0.04
2.686,-0.01,-0.01,-0.01,0.02
2.696,-0.03,-0.03,-0.02,0.05
2.706,-0.02,-0.02,0.00,0.03
2.716,-0.02,-0.02,-0.01,0.03
2.726,-0.00,-0.03,-0.01,0.03
2.736,0.00,-0.03,-0.01,0.04
2.746,0.02,-0.01,0.00,0.03
2.756,0.02,-0.02,-0.01,0.03
2.766,0.02,-0.03,0.01,0.03
2.776,0.03,-0.02,0.01,0.04
2.786,0.01,-0.02,0.01,0.02
2.796,-0.00,-0.03,-0.01,0.03
2.806,-0.00,-0.02,-0.01,0.02
2.816,-0.02,-0.01,-0.01,0.03
2.826,-0.02,-0.02,-0.00,0.03
2.836,-0.01,-0.01,0.00,0.02
2.846,-0.04,-0.01,-0.00,0.04
2.856,-0.03,-0.02,-0.02,0.04
2.866,-0.01,-0.02,-0.01,0.03
2.876,0.00,-0.02,-0.01,0.02
2.886,0.02,-0.03,-0.01,0.04
2.896,0.02,-0.03,-0.00,0.03
2.906,0.02,-0.01,0.01,0.03
2.916,0.04,-0.03,-0.03,0.05
2.926,0.04,-0.02,-0.00,0.04
2.936,0.01,-0.01,-0.00,0.01
2.946,-0.01,-0.00,0.00,0.01
2.956,0.01,0.00,-0.01,0.02
2.966,-0.00,0.01,-0.01,0.02
2.976,-0.02,0.01,-0.01,0.03
2.986,-0.02,-0.01,-0.02,0.03
2.996,-0.03,-0.03,-0.02,0.04
3.006,-0.02,-0.05,-0.01,0.05
3.016,-0.00,-0.05,0.00,0.05
3.026,0.01,-0.04,-0.01,0.04
3.036,-0.00,-0.04,-0.02,0.05
3.046,0.01,-0.04,-0.01,0.05
3.056,0.02,-0.04,-0.02,0.05
3.066,0.01,-0.03,0.00,0.03
3.076,0.05,-0.05,0.01,0.07
3.086,0.02,-0.02,-0.01,0.03
3.096,0.02,-0.03,-0.01,0.04
3.106,0.02,-0.03,0.01,0.04
3.116,0.01,-0.03,0.01,0.04
3.126,0.01,-0.02,-0.00,0.02
3.136,0.01,-0.00,0.00,0.01
3.146,0.00,-0.00,-0.02,0.02
3.156,-0.02,0.01,-0.02,0.03
3.165,-0.03,0.01,-0.01,0.03
3.175,-0.02,-0.00,-0.01,0.02
3.185,-0.04,-0.00,-0.02,0.05
3.195,-0.06,-0.02,-0.01,0.06
3.205,-0.05,-0.04,-0.00,0.06
3.215,-0.06,-0.00,0.00,0.06
3.225,-0.04,-0.12,0.18,0.22
3.235,-0.02,0.61,0.26,0.66
3.245,-0.09,1.15,-0.32,1.20
3.255,-0.01,1.27,-0.07,1.27
3.265,-0.11,0.84,0.18,0.86
3.275,-0.03,0.97,0.02,0.97
3.285,0.03,0.88,-0.03,0.88
3.295,0.03,0.62,0.13,0.64
3.305,0.14,0.74,0.07,0.76
3.315,0.07,0.56,-0.01,0.57
3.325,0.17,0.59,0.15,0.63
3.335,0.12,0.58,0.04,0.59
3.345,0.23,0.75,-0.05,0.78
3.355,0.14,0.64,0.04,0.65
3.365,0.26,0.72,0.10,0.77
3.375,0.15,0.70,-0.03,0.72
3.385,0.07,0.56,0.07,0.57
3.395,-0.05,0.59,0.06,0.59
3.405,-0.19,0.55,0.01,0.58
3.415,-0.21,0.58,-0.03,0.62
3.425,-0.27,0.61,0.08,0.67
3.435,-0.17,0.64,0.07,0.67
3.445,-0.26,0.68,0.04,0.73
3.455,-0.25,0.70,-0.10,0.75
3.465,-0.36,0.68,-0.07,0.77
3.475,-0.35,0.56,-0.05,0.66
3.485,-0.19,0.66,0.02,0.69
3.495,0.05,0.58,-0.01,0.58
3.505,0.02,0.61,0.06,0.62
3.515,0.04,0.76,0.08,0.76
3.525,0.04,0.66,-0.13,0.67
3.535,0.20,0.72,0.02,0.75
3.545,0.25,0.57,0.16,0.65
3.555,0.34,0.43,0.37,0.66
3.565,0.35,0.62,0.28,0.77
3.575,0.15,0.65,-0.29,0.73
3.585,0.16,0.70,0.02,0.72
3.595,0.14,0.62,0.03,0.64
3.605,0.07,0.71,-0.01,0.72
3.615,-0.03,0.58,0.17,0.61
3.625,-0.05,0.69,-0.05,0.69
3.635,-0.24,0.81,-0.10,0.86
3.645,-0.32,0.78,-0.15,0.86
3.655,-0.06,0.39,0.11,0.41
3.665,-0.27,0.78,0.29,0.87
3.675,-0.05,1.07,-0.25,1.10
3.685,-0.35,0.39,-0.04,0.53
3.695,-0.47,0.31,0.12,0.58
3.705,-0.20,0.61,-0.04,0.64
3.715,-0.17,0.72,-0.25,0.78
3.725,-0.08,0.70,-0.05,0.71
3.735,0.08,0.78,0.31,0.85
3.745,-0.09,0.36,0.14,0.39
3.755,-0.01,0.70,-0.09,0.70
3.765,0.28,0.95,-0.02,0.99
3.775,0.25,0.40,0.34,0.58
3.785,0.14,0.38,-0.06,0.41
3.795,0.38,0.98,0.36,1.11
3.804,0.02,0.70,0.06,0.70
3.815,-0.02,0.60,-0.27,0.66
3.825,0.19,0.20,0.52,0.60
3.835,0.11,0.97,-0.31,1.02
3.845,0.21,0.50,-0.08,0.55
3.855,-0.43,0.59,0.07,0.73
3.864,-0.28,0.36,0.01,0.46
3.875,-0.34,0.92,-0.28,1.02
3.884,-0.26,0.26,-0.11,0.38
3.895,-0.38,0.77,0.08,0.86
3.904,-0.37,0.65,-0.01,0.74
3.914,-0.13,0.66,0.10,0.68
3.924,-0.42,0.61,0.47,0.88
3.934,-0.10,0.31,-0.07,0.33
3.944,-0.49,1.14,-0.70,1.43
3.954,0.38,0.31,0.48,0.69
3.964,0.13,0.31,0.22,0.40
3.974,0.36,0.81,-0.42,0.98
3.984,0.57,0.97,0.39,1.19
3.994,0.12,0.18,0.57,0.61
4.004,0.56,0.78,-0.25,1.00
4.014,0.81,0.69,0.02,1.06
4.024,0.49,-0.03,-0.14,0.51
4.034,0.60,0.99,0.05,1.16
4.044,0.37,0.86,0.01,0.93
4.054,0.75,0.40,0.69,1.09
4.064,0.44,0.40,-0.13,0.61
4.074,0.28,0.16,-0.50,0.59
4.084,0.02,0.85,-0.01,0.85
4.094,-0.07,0.61,0.52,0.81
4.104,0.67,0.75,0.41,1.08
4.114,-0.41,0.38,-0.69,0.89
4.124,-0.33,0.56,0.15,0.67
4.134,-0.51,0.55,0.19,0.78
4.144,-0.93,0.99,0.28,1.39
4.154,-0.31,0.26,-0.26,0.49
4.164,-0.67,0.42,-0.24,0.83
4.174,-0.10,1.01,0.01,1.01
4.184,0.13,0.77,-0.12,0.79
4.194,-0.25,-0.01,-0.23,0.34
4.204,-0.04,1.04,-0.31,1.08
4.214,-0.45,0.69,1.03,1.31
4.224,0.37,-0.22,0.59,0.73
4.234,-0.09,1.43,-1.18,1.86
4.244,0.46,0.72,-0.19,0.88
4.254,-0.21,-0.05,0.88,0.90
4.264,0.32,0.62,-0.61,0.93
4.274,0.25,1.62,0.54,1.72
4.284,0.24,0.31,1.07,1.14
4.294,0.18,-0.95,-1.36,1.67
4.304,-0.11,2.19,-0.50,2.25
4.314,-0.08,1.04,1.39,1.74
4.324,0.46,-1.49,0.00,1.56
4.334,-0.90,1.60,-0.46,1.90
4.344,1.12,1.52,1.04,2.15
4.354,-0.84,-2.02,-0.51,2.25
4.364,0.35,1.87,-0.47,1.96
4.374,-0.68,0.94,0.00,1.16
4.384,-0.43,-1.29,-0.23,1.38
4.394,-0.37,0.12,0.36,0.53
4.404,1.53,1.79,1.46,2.77
4.414,-0.07,2.25,-1.24,2.57
4.424,-0.82,-0.38,-2.00,2.20
4.434,-0.21,-0.44,3.06,3.10
4.444,-1.59,-0.23,0.64,1.73
4.454,0.95,1.65,-3.36,3.86
4.464,-0.93,0.34,-0.53,1.12
4.474,-0.01,0.84,3.02,3.14
4.484,0.01,-0.24,-0.17,0.30
4.494,-0.66,0.06,-1.01,1.21
4.504,1.07,-0.10,0.35,1.14
4.514,0.50,2.71,-0.50,2.80
4.524,-0.81,1.01,-1.07,1.68
4.534,-0.50,-1.52,1.92,2.50
4.544,0.02,0.26,0.58,0.63
4.554,-0.73,2.16,-1.90,2.97
4.563,0.14,-0.13,0.19,0.27
4.573,0.38,0.33,1.91,1.97
4.583,0.33,0.67,0.09,0.75
4.593,0.85,0.31,-2.01,2.21
4.603,-0.20,0.34,-0.37,0.54
4.614,1.14,0.04,1.41,1.81
4.623,0.04,1.72,1.41,2.23
4.633,1.04,-0.89,-0.97,1.68
4.643,0.39,0.65,-0.86,1.15
4.653,0.73,1.02,0.58,1.38
4.663,0.74,-0.12,0.21,0.78
4.673,0.12,1.04,0.16,1.06
4.683,1.03,-0.16,-0.65,1.22
4.693,0.31,0.93,0.82,1.28
4.703,0.97,-0.59,-0.37,1.20
4.713,-0.13,1.22,-0.21,1.24
4.723,0.65,1.27,0.48,1.51
4.733,0.02,-1.94,-1.17,2.27
4.743,0.57,3.08,1.98,3.70
4.753,-0.38,-0.74,0.17,0.85
4.763,0.87,0.49,0.13,1.01
4.773,-0.17,1.03,-0.85,1.35
4.783,0.28,-0.38,-0.81,0.94
4.793,-0.08,1.60,1.35,2.09
4.803,0.27,-0.44,0.77,0.93
4.813,-0.30,0.28,-1.88,1.93
4.823,-0.05,1.86,0.50,1.93
4.833,0.09,-0.18,0.89,0.91
