time,ax,ay,az,atotal
2.726,-0.05,-0.01,-0.01,0.06
2.736,-0.05,-0.01,0.00,0.05
2.746,-0.05,-0.03,-0.02,0.06
2.756,-0.05,-0.04,-0.02,0.07
2.766,-0.02,-0.05,-0.01,0.05
2.776,0.02,-0.05,-0.01,0.05
2.786,0.04,-0.02,0.00,0.05
2.796,0.05,-0.02,-0.01,0.06
2.806,0.06,-0.02,0.00,0.06
2.816,0.04,-0.01,-0.02,0.04
2.826,0.03,-0.02,-0.03,0.05
2.836,0.02,-0.03,-0.02,0.04
2.846,-0.04,-0.04,-0.01,0.06
2.856,-0.03,-0.02,-0.01,0.04
2.866,-0.05,-0.03,-0.00,0.06
2.876,-0.03,-0.04,0.01,0.05
2.886,-0.01,-0.02,-0.01,0.03
2.896,-0.01,-0.02,-0.00,0.02
2.906,0.01,-0.02,-0.02,0.03
2.916,0.00,-0.02,-0.02,0.03
2.926,-0.02,-0.02,-0.02,0.03
2.936,-0.02,-0.01,-0.00,0.02
2.946,-0.01,-0.03,-0.01,0.03
2.956,-0.02,-0.03,-0.04,0.05
2.966,-0.02,-0.04,-0.03,0.05
2.976,-0.02,-0.03,-0.01,0.04
2.986,-0.01,-0.03,-0.01,0.03
2.996,-0.01,-0.02,0.00,0.03
3.006,0.02,-0.02,-0.02,0.03
3.016,0.03,-0.01,-0.01,0.03
3.026,0.02,-0.02,-0.01,0.03
3.036,0.04,-0.03,-0.02,0.05
3.046,0.03,-0.03,-0.02,0.05
3.056,0.01,-0.02,-0.01,0.03
3.066,-0.02,-0.02,-0.01,0.03
3.076,-0.03,-0.03,-0.01,0.04
3.086,-0.05,-0.03,-0.00,0.05
3.096,-0.04,-0.03,-0.03,0.06
3.106,-0.04,-0.05,-0.02,0.06
3.116,-0.04,-0.04,-0.01,0.06
3.126,-0.02,-0.03,-0.03,0.05
3.136,-0.01,-0.02,-0.02,0.03
3.146,0.01,-0.03,-0.01,0.03
3.156,0.01,-0.01,-0.02,0.02
3.166,0.01,-0.01,-0.03,0.03
3.176,0.01,-0.03,-0.01,0.03
3.186,0.02,-0.04,-0.01,0.05
3.196,0.02,-0.03,-0.02,0.04
3.206,0.02,-0.04,-0.00,0.04
3.216,0.02,-0.03,-0.01,0.04
3.226,0.02,-0.02,-0.01,0.03
3.236,0.00,-0.03,0.01,0.03
3.246,-0.00,-0.02,-0.01,0.02
3.255,-0.01,-0.00,-0.02,0.02
3.266,-0.02,-0.01,-0.01,0.03
3.275,-0.01,-0.01,-0.02,0.02
3.286,-0.00,-0.02,-0.02,0.03
3.295,0.02,-0.04,-0.01,0.04
3.306,0.02,-0.04,-0.01,0.04
3.315,0.01,-0.04,-0.01,0.04
3.325,0.00,-0.03,-0.01,0.03
3.335,-0.01,-0.02,-0.02,0.03
3.345,-0.02,-0.02,-0.01,0.03
3.355,-0.02,-0.03,-0.02,0.04
3.365,-0.00,-0.02,-0.02,0.03
3.375,0.01,-0.02,-0.01,0.03
3.385,0.00,-0.04,-0.01,0.04
3.395,-0.01,-0.05,-0.02,0.05
3.405,-0.02,-0.04,-0.01,0.04
3.415,0.00,-0.03,-0.01,0.03
3.425,-0.01,-0.05,-0.01,0.06
3.435,0.01,-0.04,-0.00,0.04
3.445,-0.00,-0.03,-0.01,0.04
3.455,0.01,-0.03,-0.02,0.03
3.465,0.00,-0.02,-0.01,0.02
3.475,0.01,-0.02,-0.01,0.02
3.485,0.02,-0.02,0.00,0.03
3.495,0.02,-0.04,-0.01,0.04
3.505,-0.00,-0.04,-0.01,0.05
3.515,-0.00,-0.03,-0.01,0.04
3.525,-0.01,-0.02,-0.01,0.03
3.535,-0.02,-0.03,-0.02,0.04
3.545,-0.05,-0.03,-0.02,0.07
3.555,-0.03,-0.03,-0.00,0.04
3.565,-0.02,-0.02,-0.01,0.03
3.575,-0.03,-0.01,-0.02,0.03
3.585,0.02,-0.02,-0.01,0.03
3.595,0.03,-0.02,-0.02,0.04
3.605,0.04,-0.04,-0.02,0.06
3.615,0.03,-0.02,-0.02,0.04
3.625,0.03,-0.02,-0.02,0.04
3.635,0.03,-0.03,-0.02,0.04
3.645,-0.00,-0.03,0.00,0.03
3.655,-0.02,-0.02,-0.00,0.03
3.665,-0.04,-0.02,-0.02,0.05
3.675,-0.02,-0.02,-0.02,0.03
3.685,-0.04,-0.01,-0.02,0.05
3.695,-0.01,-0.03,-0.02,0.03
3.705,-0.02,-0.04,-0.00,0.04
3.715,-0.01,-0.03,-0.01,0.03
3.725,0.03,-0.03,-0.01,0.04
3.735,0.03,-0.02,-0.02,0.04
3.745,0.03,-0.02,-0.01,0.03
3.755,0.02,-0.02,-0.02,0.03
3.765,0.02,-0.02,-0.01,0.03
3.775,-0.01,-0.03,-0.02,0.04
3.785,-0.02,-0.01,-0.01,0.03
3.795,-0.03,-0.01,-0.01,0.04
3.805,-0.03,-0.02,-0.01,0.04
3.815,-0.02,-0.04,-0.01,0.05
3.825,0.01,-0.03,-0.00,0.03
3.835,-0.00,-0.04,-0.01,0.04
3.845,-0.00,-0.04,-0.02,0.04
3.855,0.02,-0.02,-0.01,0.03
3.865,0.02,-0.03,-0.00,0.03
3.875,0.02,-0.03,-0.02,0.04
3.885,-0.02,-0.02,-0.02,0.03
3.895,-0.03,-0.03,-0.02,0.04
3.905,-0.03,-0.03,-0.02,0.04
3.915,-0.01,-0.04,-0.02,0.05
3.925,-0.01,-0.04,-0.01,0.04
3.935,0.02,-0.03,-0.00,0.03
3.945,0.01,-0.03,-0.00,0.03
3.954,0.01,-0.03,-0.02,0.04
3.965,0.01,0.00,-0.03,0.03
3.974,-0.01,-0.02,-0.01,0.03
3.984,0.01,-0.02,-0.01,0.02
3.994,-0.01,-0.03,-0.01,0.03
4.005,-0.01,-0.03,-0.00,0.03
4.014,-0.02,-0.04,-0.02,0.05
4.024,-0.02,-0.06,-0.02,0.07
4.034,-0.02,-0.05,-0.03,0.06
4.045,-0.01,-0.04,-0.01,0.04
4.055,0.01,-0.03,-0.00,0.03
4.065,-0.00,-0.02,-0.02,0.03
4.074,0.00,-0.02,-0.01,0.02
4.084,0.01,-0.02,-0.02,0.03
4.094,-0.02,-0.03,-0.02,0.04
4.104,0.00,-0.03,-0.00,0.03
4.114,-0.01,-0.04,-0.00,0.05
4.124,-0.01,-0.03,-0.02,0.04
4.134,-0.00,-0.02,-0.02,0.02
4.144,-0.01,-0.03,-0.02,0.04
4.154,0.01,-0.01,-0.00,0.01
4.164,0.01,-0.04,0.00,0.04
4.174,0.03,-0.04,-0.01,0.05
4.184,0.03,-0.02,0.01,0.03
4.194,-0.01,-0.02,-0.02,0.03
4.204,-0.02,-0.03,-0.01,0.04
4.214,-0.03,-0.02,-0.01,0.04
