time,ax,ay,az,atotal
1.966,0.01,-0.01,0.01,0.02
1.976,0.01,0.00,0.00,0.01
1.986,0.00,0.00,0.03,0.03
1.996,-0.01,0.02,0.01,0.03
2.006,-0.04,-0.00,0.00,0.04
2.016,-0.08,0.01,-0.00,0.08
2.026,-0.05,0.04,0.00,0.06
2.036,0.00,0.03,-0.01,0.03
2.046,-0.00,0.00,-0.02,0.02
2.057,0.01,0.00,0.01,0.01
2.066,0.05,-0.02,0.00,0.05
2.076,0.04,-0.02,0.02,0.05
2.086,0.04,0.00,0.03,0.05
2.096,0.04,0.00,0.01,0.04
2.106,0.03,-0.01,0.02,0.04
2.116,0.02,-0.00,0.01,0.03
2.126,0.00,0.00,-0.01,0.02
2.136,-0.03,0.00,0.00,0.03
2.146,0.01,-0.01,0.02,0.02
2.156,-0.01,-0.01,0.01,0.02
2.166,-0.00,-0.01,0.02,0.02
2.176,0.01,0.01,0.01,0.02
2.186,0.02,0.01,-0.00,0.02
2.196,0.01,0.01,0.01,0.02
2.206,0.03,-0.00,0.01,0.03
2.216,0.02,0.01,0.01,0.02
2.226,0.01,-0.00,0.02,0.02
2.236,0.02,0.01,0.01,0.02
2.246,-0.02,0.02,0.01,0.03
2.256,0.02,0.03,0.01,0.04
2.266,-0.01,0.01,0.01,0.01
2.276,0.01,0.00,0.01,0.01
2.286,0.01,-0.00,-0.00,0.01
2.296,0.01,0.00,-0.01,0.01
2.306,-0.00,0.01,0.02,0.02
2.316,-0.00,-0.00,0.00,0.00
2.326,-0.02,0.00,-0.00,0.02
2.336,-0.02,0.00,0.00,0.02
2.346,-0.01,-0.01,-0.00,0.01
2.356,-0.02,0.01,0.01,0.02
2.366,-0.03,0.01,0.00,0.03
2.376,-0.03,-0.00,0.00,0.03
2.386,-0.01,-0.00,0.02,0.02
2.396,-0.01,-0.01,0.00,0.01
2.406,-0.01,0.00,-0.00,0.01
2.416,-0.00,-0.00,-0.01,0.01
2.426,0.02,0.01,-0.01,0.03
2.436,0.03,0.01,-0.00,0.03
2.445,0.01,0.02,0.01,0.03
2.456,-0.02,0.03,-0.01,0.03
2.465,-0.01,0.00,-0.00,0.01
2.476,-0.01,-0.00,-0.00,0.01
2.485,-0.01,-0.00,0.00,0.01
2.495,-0.02,0.00,0.00,0.02
2.505,-0.01,0.01,0.02,0.02
2.515,0.02,0.02,0.01,0.03
2.525,0.01,0.02,0.01,0.02
2.535,0.02,0.01,0.01,0.02
2.545,0.03,-0.01,0.02,0.04
2.555,0.04,-0.00,0.02,0.05
2.565,0.00,-0.01,0.01,0.02
2.575,0.01,-0.00,0.02,0.02
2.585,0.01,0.00,0.02,0.02
2.595,0.01,0.00,0.01,0.01
2.605,-0.01,-0.01,0.00,0.02
2.615,0.02,-0.00,0.01,0.02
2.625,-0.00,-0.00,0.01,0.01
2.635,0.02,-0.01,0.00,0.02
2.645,0.02,-0.01,0.01,0.02
2.655,0.03,0.01,0.00,0.03
2.665,0.02,0.00,0.01,0.02
2.675,0.03,0.01,0.01,0.03
2.685,0.02,0.03,0.01,0.03
2.695,0.01,0.01,0.01,0.02
2.705,0.00,0.01,-0.00,0.01
2.715,0.00,0.01,0.01,0.01
2.725,-0.01,0.03,0.02,0.03
2.735,0.00,-0.00,0.01,0.01
2.745,-0.01,0.00,0.00,0.01
2.755,-0.01,0.01,0.01,0.01
2.765,0.00,0.01,0.01,0.02
2.775,-0.02,-0.01,-0.00,0.02
2.785,-0.02,0.00,-0.00,0.02
2.795,-0.02,-0.00,-0.01,0.02
2.805,-0.02,0.00,-0.00,0.02
2.815,-0.00,0.00,0.01,0.01
2.825,0.00,-0.00,0.01,0.01
2.835,-0.00,-0.00,0.01,0.01
2.845,-0.01,0.01,-0.00,0.01
2.855,0.00,-0.00,0.01,0.01
2.865,-0.00,0.01,0.00,0.01
2.875,0.00,0.02,0.02,0.03
2.885,0.00,0.02,0.01,0.02
2.895,-0.01,0.02,0.01,0.02
2.905,-0.01,0.01,0.03,0.03
2.915,-0.01,0.01,0.03,0.03
2.925,0.01,0.00,0.01,0.02
2.935,0.00,0.01,0.00,0.01
2.945,-0.02,0.00,-0.00,0.02
2.955,0.02,0.00,0.00,0.02
2.964,-0.01,-0.00,0.02,0.02
2.975,0.00,0.01,0.01,0.02
2.984,0.01,0.00,0.01,0.01
2.994,0.04,-0.00,0.01,0.04
3.004,0.03,0.00,0.00,0.03
3.014,0.02,-0.00,0.01,0.03
3.025,0.01,0.00,0.02,0.02
3.034,-0.00,-0.00,0.01,0.01
3.044,0.00,0.01,0.02,0.02
3.054,0.01,-0.01,0.01,0.02
3.064,-0.00,0.01,0.02,0.02
3.074,0.01,-0.00,0.02,0.02
3.084,0.00,0.00,0.01,0.01
3.094,0.00,-0.00,0.00,0.00
3.104,-0.00,-0.00,-0.00,0.00
3.114,-0.02,-0.00,0.01,0.02
3.124,0.01,0.01,0.01,0.02
3.134,0.00,0.01,0.01,0.01
3.144,0.01,0.01,-0.00,0.01
3.154,-0.01,0.02,0.02,0.03
3.164,0.02,0.01,0.02,0.03
3.174,0.01,0.00,0.00,0.01
3.184,-0.01,0.01,0.02,0.02
3.194,-0.00,0.01,0.01,0.02
3.204,-0.01,-0.00,0.00,0.02
3.214,-0.00,0.01,0.02,0.02
3.224,0.01,-0.01,0.02,0.02
3.234,0.01,0.00,0.02,0.02
3.244,0.01,-0.01,0.01,0.02
3.254,-0.01,0.00,0.01,0.01
3.264,-0.01,0.00,0.01,0.01
3.274,-0.01,0.00,0.01,0.02
3.284,-0.02,0.00,0.00,0.02
3.294,-0.02,0.00,0.01,0.02
3.304,-0.02,-0.00,-0.00,0.02
3.314,-0.01,0.00,-0.01,0.01
3.324,-0.02,-0.00,0.01,0.02
3.334,0.02,0.00,0.01,0.03
3.344,0.02,0.01,0.00,0.02
3.354,0.02,0.00,0.00,0.02
3.364,0.04,0.00,0.00,0.04
3.374,0.01,-0.00,0.01,0.02
3.384,0.01,-0.00,0.02,0.02
3.394,-0.01,0.01,-0.00,0.02
3.404,0.00,0.01,0.00,0.01
3.414,0.00,0.00,0.01,0.01
3.424,0.02,-0.00,0.00,0.02
3.434,0.01,0.01,-0.00,0.01
3.444,-0.01,0.01,0.00,0.01
3.454,0.02,-0.01,0.01,0.02
3.464,0.01,-0.00,0.00,0.01
3.474,-0.00,0.00,-0.00,0.00
3.484,0.03,0.00,0.01,0.03
3.494,0.01,-0.01,0.02,0.02
3.503,0.02,-0.03,0.01,0.03
3.514,0.01,0.00,0.01,0.02
3.524,0.00,0.01,0.01,0.01
3.534,-0.00,-0.01,0.01,0.01
3.544,0.02,0.01,0.01,0.02
3.553,-0.01,0.01,-0.00,0.01
3.564,-0.03,0.00,-0.00,0.03
3.573,-0.01,0.01,0.01,0.02
3.583,0.02,0.02,0.01,0.03
3.594,0.00,0.01,0.01,0.02
3.603,0.01,-0.00,-0.00,0.01
3.613,-0.00,0.01,0.01,0.01
3.623,0.01,0.02,-0.00,0.02
3.633,-0.00,-0.00,-0.00,0.00
3.643,0.01,0.01,0.01,0.01
3.653,-0.01,-0.00,-0.00,0.01
3.663,-0.00,0.01,-0.01,0.02
3.673,-0.01,-0.00,0.00,0.01
3.683,-0.01,-0.01,0.00,0.01
3.693,-0.02,-0.01,0.01,0.02
3.703,-0.00,-0.01,-0.00,0.01
3.713,-0.00,-0.00,0.00,0.00
3.723,0.00,0.01,0.00,0.01
3.733,-0.01,0.00,0.02,0.02
3.743,-0.00,0.01,0.01,0.01
3.753,0.01,-0.01,0.01,0.02
3.763,0.01,0.00,0.01,0.01
3.773,0.01,0.01,-0.01,0.01
3.783,-0.01,0.00,0.01,0.02
3.793,-0.00,0.02,0.02,0.02
3.803,0.00,0.01,0.01,0.02
3.813,0.00,-0.01,0.00,0.01
3.823,0.00,0.01,-0.00,0.01
3.833,-0.01,0.01,0.01,0.01
3.843,0.01,-0.00,0.01,0.02
3.853,0.01,-0.00,0.01,0.01
3.863,0.01,-0.00,-0.00,0.01
3.873,0.01,0.01,0.00,0.01
3.883,0.00,0.01,0.00,0.01
3.893,0.00,0.00,0.01,0.01
3.903,-0.00,0.01,0.02,0.03
3.913,0.01,0.00,0.01,0.02
3.923,0.01,0.00,0.00,0.01
3.933,0.04,-0.00,0.00,0.04
3.943,-0.00,-0.01,0.02,0.03
3.953,0.01,0.00,0.01,0.02
3.963,-0.01,0.01,0.01,0.02
3.973,0.01,0.01,0.00,0.01
3.983,-0.01,0.01,0.01,0.02
3.993,-0.01,0.01,0.00,0.02
4.003,0.00,-0.00,0.01,0.01
4.013,0.01,0.00,0.02,0.02
4.023,-0.02,0.00,-0.00,0.02
4.033,0.01,0.01,0.02,0.02
4.043,-0.00,0.00,0.00,0.00
4.053,-0.02,0.01,0.00,0.02
4.063,0.00,0.00,0.01,0.01
4.073,-0.01,0.01,0.01,0.02
4.083,-0.02,0.00,0.01,0.03
4.093,-0.01,-0.01,-0.01,0.02
4.103,-0.01,0.00,0.01,0.01
4.113,-0.01,-0.00,0.01,0.01
4.122,-0.01,-0.00,0.00,0.01
4.133,0.00,-0.00,0.00,0.00
4.142,-0.03,0.00,-0.00,0.03
4.153,-0.00,0.01,0.01,0.01
4.162,-0.00,-0.01,0.01,0.01
4.172,-0.01,-0.00,0.00,0.01
4.182,0.00,0.00,0.00,0.00
4.192,0.02,0.00,0.00,0.02
4.202,0.01,-0.00,-0.00,0.01
4.212,-0.01,-0.01,0.01,0.02
4.222,0.01,0.01,0.01,0.02
4.232,0.00,-0.01,-0.01,0.02
4.242,-0.02,0.00,-0.00,0.02
4.252,-0.00,-0.01,0.00,0.01
4.262,-0.01,0.00,0.01,0.02
4.272,0.01,0.02,0.02,0.03
4.282,0.00,0.00,0.00,0.00
