time,ax,ay,az,atotal
3.116,-0.02,-0.00,0.01,0.02
3.126,-0.04,-0.01,-0.00,0.04
3.136,-0.03,-0.01,-0.00,0.03
3.146,-0.03,-0.01,0.00,0.03
3.156,-0.00,-0.01,-0.01,0.02
3.166,0.02,-0.01,-0.01,0.02
3.175,0.01,-0.02,0.00,0.02
3.186,0.01,-0.01,0.01,0.02
3.195,0.01,-0.00,-0.00,0.01
3.205,0.01,-0.02,-0.00,0.02
3.215,0.04,-0.02,-0.01,0.04
3.225,0.02,-0.00,-0.00,0.02
3.235,0.02,-0.00,-0.00,0.02
3.245,0.01,0.01,0.01,0.01
3.255,0.02,-0.00,0.00,0.02
3.265,0.01,-0.02,0.01,0.03
3.275,0.02,-0.01,-0.02,0.03
3.285,0.03,-0.01,-0.02,0.03
3.295,0.03,-0.03,-0.01,0.04
3.305,0.01,-0.01,-0.02,0.02
3.315,-0.00,-0.01,0.00,0.01
3.325,-0.02,-0.01,-0.01,0.02
3.335,-0.02,-0.02,-0.01,0.03
3.345,-0.04,-0.01,-0.01,0.05
3.355,-0.04,-0.01,-0.02,0.05
3.365,-0.02,-0.01,-0.02,0.03
3.375,-0.01,-0.01,-0.01,0.02
3.385,0.01,-0.02,0.00,0.02
3.395,-0.01,-0.00,-0.01,0.02
3.405,0.01,0.01,-0.02,0.02
3.415,-0.01,0.02,-0.03,0.04
3.425,-0.02,0.03,-0.02,0.04
3.435,-0.02,0.01,0.01,0.03
3.445,-0.00,-0.01,-0.02,0.02
3.455,0.01,0.00,-0.01,0.01
3.465,-0.01,0.00,-0.01,0.02
3.475,-0.01,-0.00,0.01,0.01
3.485,-0.02,0.04,-0.03,0.06
3.495,-0.08,0.02,-0.01,0.09
3.505,-0.10,0.01,-0.03,0.11
3.515,-0.11,-0.00,-0.01,0.12
3.525,-0.12,0.03,-0.02,0.12
3.535,-0.09,0.03,-0.03,0.10
3.545,-0.09,0.02,-0.03,0.10
3.555,-0.08,0.01,-0.02,0.08
3.565,-0.06,0.01,-0.01,0.06
3.575,-0.02,-0.02,-0.03,0.04
3.585,0.03,-0.05,0.01,0.05
3.595,0.07,-0.05,0.01,0.08
3.605,0.08,-0.04,-0.01,0.09
3.615,0.10,-0.04,-0.01,0.10
3.625,0.12,-0.03,-0.01,0.13
3.635,0.14,-0.02,0.01,0.14
3.645,0.13,0.00,0.01,0.13
3.655,0.12,0.01,0.03,0.13
3.665,0.10,-0.01,0.02,0.11
3.675,0.07,-0.01,-0.01,0.08
3.685,0.05,-0.02,0.01,0.06
3.695,0.04,-0.02,0.01,0.05
3.705,0.05,-0.04,-0.03,0.07
3.715,0.04,-0.03,-0.00,0.04
3.725,0.02,-0.02,0.01,0.03
3.735,-0.01,0.00,-0.02,0.02
3.745,0.00,0.00,-0.01,0.01
3.755,-0.01,0.01,-0.01,0.02
3.765,-0.01,0.01,-0.04,0.04
3.775,-0.00,-0.01,-0.02,0.02
3.785,-0.04,-0.01,-0.01,0.04
3.795,-0.05,-0.02,-0.01,0.06
3.805,-0.04,-0.02,0.00,0.04
3.815,-0.04,-0.02,-0.01,0.05
3.825,-0.06,-0.01,-0.01,0.06
3.835,-0.04,0.02,-0.02,0.05
3.845,-0.05,0.02,0.01,0.06
3.854,-0.05,0.01,-0.01,0.05
3.865,-0.05,0.02,-0.01,0.05
3.874,-0.08,-0.01,-0.02,0.08
3.884,-0.07,-0.02,-0.02,0.08
3.894,-0.03,-0.04,-0.01,0.05
3.905,-0.01,-0.02,-0.00,0.02
3.915,-0.01,-0.02,-0.02,0.03
3.924,0.02,0.01,0.01,0.03
3.934,0.02,0.02,-0.00,0.03
3.945,0.05,0.01,-0.00,0.05
3.954,0.07,0.01,0.00,0.07
3.964,0.04,-0.00,-0.01,0.04
3.974,0.04,-0.01,-0.01,0.05
3.984,0.04,-0.03,0.01,0.05
3.994,0.01,-0.04,-0.02,0.04
4.004,0.01,-0.03,-0.00,0.03
4.014,0.00,-0.02,-0.01,0.02
4.024,-0.01,-0.01,-0.01,0.02
4.034,-0.01,0.01,0.00,0.01
4.044,-0.01,0.02,-0.01,0.03
4.054,-0.01,0.01,-0.01,0.02
4.064,-0.00,-0.01,-0.01,0.01
4.074,0.02,-0.02,-0.00,0.02
4.084,-0.00,-0.02,0.00,0.02
4.094,-0.01,-0.01,-0.01,0.02
4.104,-0.01,-0.02,-0.00,0.02
4.114,-0.00,-0.03,-0.01,0.03
4.124,-0.00,-0.00,0.00,0.01
4.134,-0.03,-0.00,-0.01,0.03
4.144,-0.02,0.01,-0.02,0.03
4.154,-0.01,-0.01,-0.01,0.02
4.164,-0.01,0.00,-0.02,0.02
4.174,-0.01,-0.01,-0.03,0.03
4.184,0.02,-0.01,-0.00,0.02
4.194,0.03,-0.01,-0.00,0.03
4.204,0.04,-0.01,-0.00,0.04
4.214,0.04,-0.02,-0.01,0.04
4.224,-0.02,-0.01,-0.00,0.02
4.234,-0.01,-0.00,-0.01,0.02
4.244,-0.00,0.00,-0.02,0.02
4.254,-0.00,0.01,-0.02,0.02
4.264,-0.01,-0.00,-0.01,0.01
4.274,-0.00,0.00,-0.02,0.02
4.284,0.00,-0.01,-0.01,0.02
4.294,-0.01,-0.00,-0.00,0.01
4.304,0.01,0.00,0.01,0.01
4.314,-0.00,0.01,0.01,0.02
4.324,0.00,-0.02,-0.01,0.02
4.334,0.02,-0.02,-0.01,0.03
4.344,0.01,-0.01,-0.00,0.01
4.354,0.00,-0.01,-0.03,0.03
4.364,0.01,-0.01,-0.03,0.03
4.374,0.00,0.00,-0.02,0.02
4.384,-0.02,-0.00,-0.01,0.02
4.394,-0.02,-0.01,-0.02,0.03
4.404,-0.03,0.00,-0.01,0.03
4.414,-0.02,-0.02,-0.01,0.03
4.424,0.01,-0.02,-0.01,0.03
4.434,-0.02,-0.02,-0.02,0.03
4.444,0.01,-0.00,-0.00,0.01
4.454,-0.00,-0.00,-0.01,0.01
4.464,-0.01,-0.00,-0.00,0.01
4.474,0.01,0.00,-0.01,0.01
4.484,0.04,-0.01,-0.01,0.04
4.494,0.03,-0.01,-0.01,0.04
4.504,0.01,-0.01,-0.03,0.03
4.514,0.01,-0.01,-0.01,0.02
4.524,0.00,-0.02,-0.00,0.02
4.533,0.01,-0.01,-0.01,0.02
4.544,0.01,-0.01,-0.00,0.01
4.554,0.01,0.00,0.00,0.01
4.564,0.01,-0.01,-0.01,0.02
4.573,-0.01,0.00,-0.01,0.01
4.583,-0.00,-0.01,-0.02,0.02
4.593,0.01,-0.01,-0.00,0.01
4.603,0.01,-0.01,-0.01,0.02
4.613,0.02,-0.01,-0.01,0.03
4.623,0.01,-0.01,-0.00,0.02
4.633,0.02,-0.02,-0.00,0.03
4.643,-0.01,-0.01,-0.00,0.01
4.653,-0.02,0.01,-0.01,0.02
4.663,-0.03,0.01,-0.01,0.03
4.673,-0.05,-0.01,-0.02,0.05
4.683,-0.04,0.00,-0.02,0.05
4.693,-0.02,-0.00,-0.00,0.02
4.703,0.02,-0.01,0.01,0.02
4.713,0.01,0.01,-0.02,0.02
4.723,0.04,-0.01,-0.00,0.05
4.733,0.03,0.00,-0.01,0.03
4.743,0.02,-0.01,-0.01,0.03
4.753,0.00,0.01,-0.00,0.01
4.763,0.01,0.00,-0.01,0.01
4.773,-0.01,-0.01,0.00,0.01
4.783,0.00,0.00,0.00,0.00
4.793,0.02,-0.01,-0.00,0.03
4.803,0.02,-0.01,-0.00,0.03
4.813,0.03,-0.01,-0.00,0.03
4.823,0.03,-0.01,-0.02,0.04
4.833,0.00,-0.01,-0.01,0.01
4.843,-0.00,-0.00,-0.01,0.01
4.853,-0.01,-0.01,-0.00,0.01
4.863,-0.01,-0.00,0.00,0.01
4.873,-0.03,0.00,-0.01,0.03
4.883,0.00,0.00,-0.01,0.01
4.893,0.02,-0.00,-0.01,0.02
4.903,-0.00,-0.02,-0.01,0.02
4.913,-0.02,-0.01,-0.01,0.02
4.923,-0.01,-0.01,-0.02,0.03
4.933,-0.02,-0.01,-0.01,0.02
4.943,-0.02,-0.01,-0.02,0.03
4.953,-0.02,-0.01,-0.02,0.03
4.963,0.01,0.02,-0.01,0.02
4.973,0.02,0.02,-0.01,0.03
4.983,0.02,0.01,-0.02,0.04
4.993,0.02,-0.00,-0.02,0.03
5.003,0.03,0.01,-0.01,0.03
5.013,0.02,-0.00,0.01,0.02
5.023,0.00,-0.01,0.00,0.02
5.033,0.00,-0.02,0.00,0.02
5.043,-0.01,-0.02,-0.01,0.02
5.053,-0.00,-0.01,-0.01,0.01
5.063,0.01,0.00,-0.01,0.02
5.073,-0.01,-0.01,-0.01,0.02
5.083,-0.02,0.00,-0.01,0.02
5.093,0.00,-0.02,-0.02,0.03
5.103,0.00,-0.01,-0.01,0.02
5.113,-0.01,-0.02,-0.01,0.02
5.123,-0.00,0.00,-0.01,0.02
5.133,-0.02,0.01,-0.01,0.03
5.143,-0.00,0.00,0.00,0.00
5.153,0.01,-0.01,-0.02,0.02
5.163,-0.00,0.02,-0.20,0.20
5.173,0.16,-0.48,-0.03,0.51
5.183,-0.03,-1.46,0.37,1.50
5.193,0.03,0.18,0.66,0.69
5.203,-0.21,1.19,-0.42,1.28
5.213,-0.28,2.38,0.01,2.40
5.223,0.12,2.76,0.17,2.76
5.233,-0.06,1.76,-0.49,1.83
5.243,-0.02,1.78,-0.01,1.78
5.253,0.07,1.65,0.09,1.66
5.263,0.07,0.68,0.25,0.73
5.272,0.09,0.41,0.21,0.47
5.282,0.07,0.29,0.07,0.30
5.292,0.13,0.17,0.01,0.21
5.302,0.10,0.41,0.10,0.43
5.313,0.15,0.26,0.06,0.31
5.323,0.15,0.45,0.10,0.48
5.332,0.04,0.62,0.03,0.62
5.342,0.14,0.75,-0.12,0.77
5.352,0.08,0.76,-0.08,0.77
5.362,0.03,0.60,0.11,0.61
5.372,0.02,0.82,0.16,0.83
5.382,-0.03,0.78,-0.05,0.78
5.392,-0.03,0.72,0.01,0.72
5.402,-0.17,0.57,0.16,0.61
5.412,-0.32,0.67,0.20,0.77
5.422,-0.44,0.62,-0.08,0.76
5.432,-0.38,0.62,-0.12,0.74
5.442,-0.31,0.63,0.04,0.70
5.452,-0.22,0.66,0.01,0.69
5.462,-0.15,0.58,-0.01,0.60
5.472,-0.22,0.68,-0.05,0.71
5.482,-0.33,0.98,-0.14,1.04
5.492,-0.14,0.52,0.13,0.56
5.502,0.16,0.59,0.28,0.67
5.512,0.34,0.61,0.14,0.71
5.522,0.26,0.61,-0.06,0.67
5.532,0.16,0.62,-0.05,0.64
5.542,0.08,0.78,-0.04,0.79
5.552,0.25,0.65,0.07,0.70
5.562,0.32,0.70,0.01,0.77
5.572,0.11,0.60,0.04,0.61
5.582,-0.09,0.81,-0.04,0.81
5.592,-0.11,0.58,-0.21,0.63
5.602,-0.11,0.52,0.33,0.63
5.612,-0.10,0.99,0.25,1.03
5.622,0.08,0.45,0.03,0.46
5.632,0.17,0.33,0.36,0.52
5.642,-0.08,1.07,0.05,1.08
5.652,0.23,0.32,-0.54,0.67
5.662,0.32,0.64,0.23,0.75
5.672,0.11,0.90,0.02,0.91
5.682,0.24,0.20,-0.13,0.34
5.692,0.16,1.07,0.28,1.12
5.702,0.12,0.66,0.01,0.67
5.712,0.09,0.71,-0.22,0.75
5.722,-0.37,1.02,0.29,1.13
5.732,-0.04,-0.07,0.31,0.32
5.742,-0.23,0.75,-0.35,0.86
5.752,-0.55,1.09,0.02,1.22
5.762,-0.34,0.27,-0.31,0.53
5.772,-0.18,0.53,0.03,0.56
5.782,-0.06,1.13,0.34,1.19
5.792,-0.18,-0.08,-0.47,0.51
5.802,-0.03,0.78,-0.12,0.79
5.812,-0.40,0.05,0.19,0.45
5.822,0.76,0.89,-0.02,1.17
5.832,0.09,2.07,0.70,2.19
5.842,-0.54,0.78,-0.83,1.26
5.852,0.40,-0.91,0.54,1.13
5.862,-0.07,1.55,1.17,1.95
5.872,-0.25,0.50,-0.77,0.96
5.882,0.88,0.37,-0.40,1.03
5.892,0.10,0.89,0.65,1.11
5.902,0.03,0.01,-0.41,0.41
5.912,0.40,1.61,0.46,1.72
5.922,0.12,-0.24,-0.11,0.29
5.932,-0.06,0.77,-0.14,0.78
5.942,0.40,1.35,-0.37,1.45
5.951,0.52,-0.37,0.33,0.72
5.962,0.17,0.74,-0.34,0.83
5.971,-0.81,-0.35,0.31,0.94
5.982,0.80,-0.24,1.55,1.76
5.992,-0.07,2.51,0.10,2.52
6.001,-0.19,2.64,-1.58,3.09
6.012,-1.20,-0.48,-1.98,2.36
6.021,-0.35,-0.45,2.14,2.21
6.031,-1.27,0.99,0.69,1.75
6.041,-0.30,1.19,-0.73,1.43
6.051,-0.63,0.94,0.65,1.31
6.061,-0.35,-0.26,0.57,0.72
6.071,0.08,0.32,-1.31,1.35
6.081,-0.15,1.78,-0.14,1.79
6.091,0.35,0.41,1.36,1.46
6.101,-0.17,0.03,0.47,0.50
6.111,0.48,0.67,-0.79,1.14
6.121,-0.47,0.88,-0.79,1.27
6.131,0.05,-2.11,0.51,2.17
6.141,3.49,0.32,2.81,4.49
6.151,0.57,0.69,-1.54,1.78
6.161,2.11,1.70,0.03,2.71
6.171,-0.54,3.37,-0.30,3.42
6.181,1.00,2.47,-0.63,2.73
6.191,-1.17,1.42,-1.70,2.50
6.201,-2.94,-2.84,1.03,4.21
6.211,-1.12,0.42,1.93,2.27
6.221,-1.65,0.73,-1.86,2.59
6.231,-0.73,1.86,-1.56,2.53
6.241,-0.53,0.68,2.28,2.44
6.251,-0.71,-1.53,0.64,1.80
6.261,0.25,-3.36,-1.92,3.88
6.271,3.95,1.86,2.37,4.97
6.281,1.52,2.35,0.20,2.80
6.291,0.02,2.23,-1.31,2.59
6.301,-0.53,3.98,-2.13,4.54
6.311,-0.48,1.07,-1.60,1.98
6.321,-0.24,-4.24,3.21,5.33
6.331,-0.31,1.45,2.83,3.19
6.341,0.46,1.27,-3.22,3.49
6.351,-0.21,-0.34,-0.13,0.42
6.361,-0.01,0.08,2.11,2.11
6.371,0.29,-0.40,-1.86,1.92
6.381,-0.28,1.88,-0.69,2.02
