time,ax,ay,az,atotal
2.257,-0.04,0.03,-0.03,0.06
2.267,-0.03,0.03,-0.02,0.05
2.276,-0.05,-0.00,0.01,0.05
2.287,-0.04,-0.02,0.00,0.05
2.296,-0.04,0.02,0.00,0.04
2.307,-0.00,0.03,0.00,0.03
2.317,0.01,0.05,-0.02,0.05
2.327,0.01,0.04,-0.02,0.05
2.336,0.00,0.00,-0.02,0.02
2.347,-0.01,-0.02,-0.00,0.02
2.356,-0.02,-0.02,0.00,0.02
2.367,-0.01,-0.02,-0.01,0.02
2.376,-0.02,-0.00,-0.01,0.02
2.386,-0.04,0.04,-0.03,0.06
2.396,-0.03,0.04,-0.02,0.05
2.406,-0.04,0.03,-0.02,0.05
2.416,-0.05,-0.01,-0.01,0.06
2.426,-0.04,-0.00,-0.02,0.04
2.436,-0.04,0.01,0.01,0.04
2.446,-0.02,0.03,-0.00,0.04
2.456,-0.02,0.04,-0.01,0.04
2.466,-0.00,0.04,-0.01,0.05
2.476,-0.01,0.03,-0.02,0.04
2.486,-0.01,0.02,-0.02,0.03
2.496,-0.01,0.00,-0.01,0.02
2.506,-0.04,0.02,-0.01,0.04
2.516,0.00,0.02,-0.00,0.02
2.526,-0.04,0.02,-0.00,0.05
2.536,-0.05,0.03,-0.01,0.06
2.546,-0.02,0.02,-0.02,0.03
2.556,-0.03,0.01,-0.02,0.04
2.566,-0.03,0.00,-0.01,0.03
2.576,-0.03,-0.00,-0.01,0.03
2.586,-0.02,0.01,-0.01,0.02
2.596,-0.02,0.03,-0.00,0.04
2.606,-0.00,0.03,0.00,0.03
2.616,0.00,0.03,-0.01,0.03
2.626,0.02,0.02,-0.01,0.03
2.636,-0.01,-0.00,-0.00,0.01
2.646,-0.01,0.01,0.00,0.01
2.656,-0.01,0.03,-0.00,0.03
2.666,-0.01,0.03,-0.01,0.03
2.676,-0.00,0.01,-0.01,0.02
2.686,-0.01,0.02,-0.01,0.03
2.696,-0.00,0.01,-0.00,0.01
2.706,-0.01,0.01,-0.01,0.02
2.716,0.01,0.02,-0.00,0.02
2.726,0.01,0.02,-0.01,0.02
2.736,0.01,0.00,0.00,0.01
2.746,0.01,0.02,-0.02,0.03
2.756,0.01,0.02,-0.00,0.02
2.766,-0.01,0.02,-0.01,0.03
2.776,-0.01,0.02,0.00,0.02
2.786,-0.01,0.01,-0.01,0.02
2.796,-0.02,0.01,-0.01,0.02
2.806,-0.03,0.03,-0.00,0.04
2.816,-0.02,0.03,-0.00,0.03
2.826,-0.02,0.02,-0.01,0.03
2.836,-0.03,0.02,-0.00,0.03
2.846,-0.04,0.02,-0.01,0.04
2.856,-0.03,0.02,-0.01,0.04
2.866,-0.04,0.02,0.00,0.04
2.876,-0.03,0.02,-0.01,0.04
2.886,-0.01,0.02,-0.01,0.03
2.896,-0.01,0.03,-0.00,0.03
2.906,-0.02,0.03,-0.02,0.04
2.916,-0.03,0.01,-0.00,0.03
2.926,-0.02,0.01,-0.00,0.02
2.936,-0.01,0.01,-0.00,0.02
2.946,-0.01,0.01,-0.01,0.02
2.956,0.00,0.02,-0.02,0.03
2.966,-0.02,0.03,-0.03,0.05
2.975,-0.01,0.03,-0.03,0.04
2.986,-0.05,0.02,-0.01,0.05
2.996,-0.01,0.02,-0.01,0.02
3.006,-0.04,0.01,0.00,0.04
3.016,-0.04,0.03,-0.01,0.05
3.026,-0.01,0.02,-0.01,0.03
3.035,0.01,0.03,-0.03,0.04
3.046,0.00,0.01,-0.01,0.02
3.055,0.00,0.01,-0.00,0.01
3.066,-0.00,0.01,0.01,0.01
3.075,0.03,0.00,-0.00,0.03
3.085,0.01,0.01,-0.01,0.02
3.095,0.00,0.02,-0.02,0.03
3.105,-0.00,0.01,0.00,0.01
3.115,-0.03,0.03,-0.01,0.04
3.125,-0.02,0.03,-0.02,0.04
3.135,0.00,0.02,0.01,0.02
3.145,0.00,0.01,0.00,0.01
3.155,0.01,0.00,-0.00,0.01
3.165,0.01,0.01,-0.01,0.02
3.175,0.01,0.00,-0.00,0.01
3.185,-0.01,0.02,0.00,0.02
3.195,-0.01,0.01,-0.01,0.02
3.205,0.01,0.03,-0.01,0.04
3.215,-0.02,0.02,-0.01,0.03
3.225,-0.03,0.01,0.00,0.03
3.235,-0.00,0.01,-0.02,0.03
3.245,-0.02,0.01,-0.01,0.03
3.255,-0.02,0.01,-0.00,0.03
3.265,-0.02,0.02,-0.02,0.03
3.275,-0.02,0.02,0.00,0.03
3.285,-0.02,0.01,-0.00,0.02
3.295,0.00,0.01,-0.01,0.02
3.305,-0.00,0.02,-0.01,0.02
3.315,-0.02,0.02,-0.00,0.02
3.325,-0.03,0.02,-0.01,0.03
3.335,-0.03,0.02,-0.02,0.04
3.345,-0.05,0.02,-0.02,0.06
3.355,-0.04,0.02,-0.01,0.05
3.365,-0.05,0.01,-0.00,0.05
3.375,-0.05,0.00,-0.02,0.05
3.385,-0.02,0.02,-0.01,0.03
3.395,-0.03,0.02,-0.02,0.04
3.405,-0.01,0.02,-0.01,0.02
3.415,-0.02,0.01,-0.00,0.02
3.425,0.01,-0.01,-0.01,0.01
3.435,0.01,0.00,-0.01,0.02
3.445,0.02,0.00,-0.01,0.02
3.455,-0.01,0.01,-0.01,0.02
3.465,-0.01,0.02,-0.01,0.02
3.475,-0.00,0.03,-0.02,0.04
3.485,-0.03,0.03,0.00,0.05
3.495,-0.01,0.02,-0.01,0.03
3.505,-0.02,0.01,-0.01,0.02
3.515,-0.01,0.01,-0.02,0.03
3.525,-0.03,0.00,-0.01,0.04
3.535,0.01,0.02,-0.00,0.02
3.545,-0.01,0.00,-0.02,0.02
3.555,0.01,0.01,-0.01,0.02
3.565,-0.00,0.03,-0.02,0.03
3.575,0.01,0.02,0.00,0.02
3.585,0.00,-0.00,-0.01,0.01
3.595,0.00,0.02,-0.01,0.02
3.605,0.01,0.01,-0.01,0.02
3.615,-0.00,0.01,-0.01,0.01
3.625,-0.00,0.01,-0.01,0.01
3.635,-0.02,0.03,-0.01,0.04
3.645,-0.03,0.02,-0.00,0.03
3.655,-0.04,0.02,-0.01,0.04
3.665,-0.04,0.03,0.00,0.05
3.674,-0.03,0.03,-0.02,0.04
3.685,-0.03,0.01,-0.01,0.03
3.694,-0.02,0.01,-0.03,0.04
3.704,-0.01,0.02,-0.00,0.02
3.714,-0.02,0.01,0.00,0.02
3.724,-0.01,0.02,0.00,0.02
3.734,-0.01,0.02,-0.01,0.03
3.744,-0.02,0.02,-0.03,0.04
3.754,-0.01,0.02,-0.02,0.03
3.765,-0.03,0.02,-0.01,0.03
3.774,-0.04,0.03,-0.00,0.05
3.784,-0.05,0.02,-0.02,0.06
3.794,-0.03,0.01,-0.01,0.03
3.804,-0.04,0.02,-0.02,0.05
3.814,0.00,0.02,0.00,0.02
3.824,-0.02,0.02,-0.00,0.03
3.834,-0.00,0.02,-0.02,0.03
3.844,-0.02,0.02,-0.02,0.03
3.854,-0.02,-0.00,-0.02,0.03
3.864,-0.00,0.01,0.00,0.01
3.874,-0.02,-0.00,-0.01,0.02
3.884,-0.02,0.01,-0.01,0.02
3.894,-0.03,0.02,-0.02,0.05
3.904,-0.01,0.02,-0.02,0.04
3.914,-0.01,0.03,-0.02,0.04
3.924,-0.01,0.03,-0.02,0.03
3.934,-0.00,0.01,-0.01,0.01
3.944,0.00,0.00,-0.01,0.01
3.954,-0.01,0.00,-0.02,0.02
3.964,0.01,0.01,0.00,0.01
3.974,-0.03,-0.16,-0.07,0.18
3.984,0.07,0.05,-0.03,0.09
3.994,0.02,-0.15,-0.02,0.15
4.004,-0.16,-0.24,-0.05,0.29
4.014,0.24,-0.20,-0.05,0.32
4.024,-0.09,-0.20,0.02,0.22
4.034,-0.03,-0.27,-0.11,0.29
4.044,0.03,-0.19,-0.01,0.19
4.054,0.00,-0.27,-0.03,0.27
4.064,-0.14,-0.32,-0.13,0.37
4.074,0.02,-0.30,-0.00,0.30
4.084,-0.05,-0.26,0.01,0.27
4.094,-0.12,-0.45,-0.04,0.47
4.104,0.02,-0.26,0.07,0.27
4.114,0.03,-0.53,-0.13,0.55
4.124,-0.06,-0.10,0.16,0.20
4.134,-0.11,-0.60,-0.21,0.64
4.144,0.23,0.01,0.11,0.25
4.154,-0.21,-0.62,-0.11,0.66
4.164,-0.04,-0.21,-0.06,0.22
4.174,0.35,-0.42,0.10,0.56
4.184,-0.56,-0.46,-0.06,0.73
4.194,0.38,-0.49,-0.12,0.63
4.204,-0.01,-0.34,0.07,0.35
4.214,-0.31,-0.38,0.01,0.49
4.224,0.08,-0.36,-0.06,0.37
4.234,0.04,-0.34,-0.01,0.34
4.244,-0.10,-0.32,0.01,0.34
4.254,-0.12,-0.40,-0.04,0.42
4.264,0.17,-0.29,0.01,0.34
4.274,-0.17,-0.55,-0.07,0.58
4.284,0.12,-0.55,0.01,0.56
4.294,-0.14,-0.57,-0.02,0.59
4.304,0.03,-0.48,-0.10,0.49
4.314,0.03,-0.43,0.02,0.44
4.323,-0.09,-0.63,-0.08,0.64
4.334,0.07,-0.67,0.01,0.68
4.344,-0.27,-0.79,-0.08,0.84
4.353,0.07,-0.53,-0.04,0.53
4.364,-0.11,-0.62,-0.17,0.65
4.373,-0.04,-0.39,-0.11,0.40
4.384,-0.11,-0.51,-0.09,0.53
4.393,-0.18,-0.56,-0.11,0.60
4.403,0.04,-0.65,-0.04,0.65
4.413,-0.14,-0.69,0.01,0.70
4.423,-0.14,-0.88,-0.09,0.89
4.434,0.22,-0.63,-0.11,0.68
4.443,0.00,-0.50,-0.15,0.52
4.453,0.12,-0.37,-0.14,0.41
4.463,0.23,-0.27,-0.15,0.38
4.473,0.11,-0.42,-0.12,0.45
4.483,0.10,-0.75,-0.01,0.76
4.493,-0.07,-0.88,0.05,0.88
4.503,-0.08,-0.76,0.06,0.77
4.513,-0.10,-0.65,-0.03,0.66
4.523,-0.07,-0.56,-0.19,0.60
4.533,-0.07,-0.28,-0.20,0.35
4.543,-0.20,-0.24,-0.16,0.35
4.553,0.14,-0.31,-0.03,0.34
4.563,-0.25,-0.70,0.12,0.75
4.573,0.09,-0.72,0.20,0.76
4.583,-0.19,-0.79,0.14,0.83
4.593,0.04,-0.90,-0.02,0.90
4.603,0.17,-0.45,-0.02,0.48
4.613,-0.38,-0.86,-0.30,0.99
4.623,0.36,-0.31,-0.21,0.52
4.633,-0.45,-0.40,-0.24,0.65
4.643,0.26,-0.02,-0.27,0.38
4.653,-0.34,-0.27,-0.17,0.46
4.663,0.24,-0.50,0.02,0.55
4.673,-0.31,-0.68,0.18,0.77
4.683,0.19,-0.90,0.03,0.92
4.693,-0.43,-1.00,0.09,1.09
4.703,0.25,-0.43,0.14,0.52
4.713,-0.47,-0.99,-0.15,1.10
4.723,0.59,-0.18,-0.16,0.64
4.733,-0.13,0.24,-0.05,0.27
4.743,0.87,1.36,0.76,1.79
4.753,-0.42,-1.10,0.30,1.21
4.763,0.25,-0.74,1.02,1.28
4.773,0.28,-1.66,1.05,1.98
4.783,-0.40,-0.85,0.94,1.33
4.793,0.49,-1.41,-0.12,1.50
4.803,-0.60,-0.63,-0.68,1.11
4.813,0.51,0.86,-0.85,1.31
4.823,-0.51,0.75,-1.14,1.46
4.833,-0.32,1.11,-0.93,1.48
4.843,0.00,0.25,-0.65,0.69
4.853,-0.13,0.14,-0.18,0.26
4.863,-0.62,-1.13,0.12,1.30
4.873,0.27,-1.36,0.51,1.48
4.883,-0.43,-1.41,0.62,1.60
4.893,-0.16,-0.93,0.49,1.06
4.903,0.58,-0.32,0.27,0.71
4.913,-0.37,-1.07,-0.34,1.19
4.923,0.30,0.38,-0.07,0.49
4.933,0.62,-0.49,-0.63,1.01
4.943,-0.24,0.01,-0.26,0.36
4.953,-0.22,-0.06,-0.13,0.26
4.963,0.03,-0.41,-0.05,0.41
4.973,0.41,-0.37,0.27,0.62
4.983,-1.08,-1.15,0.09,1.58
4.993,-0.23,-0.60,0.22,0.68
5.003,0.43,-0.98,-0.07,1.07
5.013,-0.01,-0.28,-0.02,0.28
5.023,-0.83,-0.30,-0.39,0.96
5.032,-0.02,0.06,-0.27,0.28
5.043,0.59,-0.47,-0.12,0.77
5.052,-0.10,-0.42,0.07,0.44
5.063,-0.14,-0.62,0.11,0.64
5.072,-0.02,-0.35,0.23,0.42
5.083,0.78,-0.57,0.21,0.99
5.092,-0.05,-1.25,-0.25,1.28
5.102,0.02,-0.40,-0.04,0.40
5.112,-0.02,-0.82,-0.14,0.83
5.122,-0.25,-0.74,-0.59,0.98
5.132,0.53,0.81,0.16,0.98
5.142,-0.24,-0.42,0.06,0.49
5.152,-0.10,0.07,0.35,0.37
5.162,0.35,-1.75,-0.11,1.79
5.172,-0.45,-0.45,0.30,0.70
5.182,0.40,-0.95,0.08,1.04
5.192,-0.29,-1.04,-0.27,1.12
5.202,0.38,0.16,-0.37,0.56
5.212,0.21,0.15,-0.06,0.26
5.222,0.06,0.01,-0.08,0.10
5.232,0.02,-0.56,-0.02,0.56
5.242,0.06,-0.93,0.00,0.93
5.252,-0.37,-1.12,0.02,1.18
5.262,0.05,-0.52,-0.08,0.53
5.272,-0.41,-0.39,-0.02,0.56
5.282,0.22,0.09,0.25,0.35
5.292,0.01,-0.74,-0.13,0.75
5.302,-0.50,-0.87,-0.24,1.03
5.312,0.05,0.46,0.22,0.51
5.322,0.00,-0.54,0.08,0.54
5.332,-0.56,-0.64,-0.12,0.85
5.342,-0.49,-1.28,-0.14,1.38
5.352,-0.11,-0.73,-0.07,0.74
5.362,-0.18,-0.07,-0.14,0.24
5.372,-0.04,0.12,-0.12,0.18
5.382,-0.58,0.11,-0.01,0.59
5.392,0.05,-0.09,0.04,0.11
5.402,-0.38,-0.85,0.19,0.95
5.412,-0.35,-0.58,0.31,0.75
5.422,-0.74,-1.53,0.02,1.70
5.432,-0.12,-0.19,0.14,0.27
5.442,-0.21,-0.72,-0.25,0.79
5.452,-0.17,0.16,-0.31,0.39
5.462,-0.10,-0.03,-0.46,0.47
5.472,-0.49,0.01,-0.46,0.67
5.482,0.08,0.02,0.03,0.09
5.492,-0.26,-0.82,0.10,0.86
5.502,-0.94,-1.24,-0.23,1.57
5.512,-0.18,-0.44,0.15,0.50
5.522,-0.21,-0.43,0.09,0.49
5.532,-0.30,-0.56,-0.39,0.74
5.542,-0.21,0.09,-0.11,0.25
5.552,-0.18,-0.30,-0.18,0.39
5.562,0.15,-0.34,-0.21,0.43
5.572,-0.40,-0.22,-0.25,0.51
5.582,-0.28,-0.39,-0.02,0.48
5.592,0.21,-0.69,0.13,0.73
5.602,-0.45,-0.54,0.17,0.72
5.612,0.24,-0.84,-0.04,0.87
5.622,-0.01,-0.27,0.13,0.30
5.632,-0.06,-0.51,0.17,0.54
5.642,0.12,-0.46,-0.06,0.48
5.652,-0.25,0.11,0.09,0.28
5.662,0.21,-0.31,-0.04,0.38
5.672,0.12,-0.11,-0.00,0.16
5.682,-0.36,-0.95,-0.06,1.02
5.691,0.20,-0.19,0.02,0.28
5.701,-0.00,-1.30,-0.52,1.40
5.712,0.13,0.20,-0.09,0.25
5.722,0.14,-0.40,-0.28,0.51
5.732,-0.00,-0.39,-0.50,0.64
5.741,0.15,0.30,-0.08,0.35
5.752,0.01,0.11,0.44,0.46
5.762,-0.49,-0.99,0.18,1.12
5.771,0.14,-0.32,0.62,0.71
5.781,0.14,-1.46,0.24,1.49
5.791,-0.37,0.00,0.32,0.49
5.801,0.31,-0.84,0.21,0.92
5.811,-0.24,-0.42,-0.25,0.55
5.821,0.44,-0.16,-0.14,0.48
5.831,0.18,0.56,-0.07,0.59
5.841,-0.48,-0.55,-0.33,0.80
5.851,0.54,-0.47,-0.26,0.76
5.861,0.08,-0.57,-0.32,0.66
5.871,-0.06,-0.63,-0.11,0.64
5.881,-0.14,0.32,-0.03,0.35
5.891,0.18,-0.89,-0.13,0.92
5.901,0.10,0.37,0.20,0.43
5.911,0.12,0.09,0.44,0.47
5.921,-0.07,-0.82,0.20,0.84
5.931,-0.34,-1.16,0.08,1.21
5.941,0.26,-0.90,-0.06,0.94
5.951,-0.47,-1.05,-0.67,1.33
5.961,0.49,0.97,-0.11,1.09
5.971,-0.28,-0.98,-0.91,1.37
5.981,0.22,1.33,0.11,1.35
5.991,-0.22,0.15,0.23,0.35
6.001,-0.35,-0.49,0.15,0.62
6.011,-0.35,-1.27,0.13,1.32
6.021,0.19,-1.28,0.10,1.30
6.031,-0.30,-0.22,0.35,0.51
6.041,-0.35,-0.96,-0.21,1.04
6.051,0.09,0.78,0.29,0.84
6.061,-0.49,-0.41,-0.51,0.81
6.071,-0.18,-0.09,-0.24,0.31
6.081,-0.40,-0.80,-0.35,0.96
6.091,0.13,0.16,-0.16,0.26
6.101,-0.22,-0.88,-0.10,0.92
6.111,-0.28,-0.09,0.06,0.30
6.121,-0.07,0.22,-0.01,0.23
6.131,-0.66,-1.51,-0.20,1.66
6.141,-0.04,0.22,-0.03,0.22
